# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "--primary" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap_primary/SNF2_5_Aligned_counts.txt" "./databases/alignment/SNF2_5_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_5_Aligned.sortedByCoord.out.bam
YDR142C	chrIV	740473	741600	-	1128	352
YDR143C	chrIV	742042	743874	-	1833	565
YDR144C	chrIV	744311	746101	-	1791	640
YDR145W	chrIV	746738	748357	+	1620	1120
YDR146C	chrIV	748613	750742	-	2130	379
YDR147W	chrIV	751631	753235	+	1605	325
YDR148C	chrIV	753675	755066	-	1392	1153
YDR149C	chrIV	755555	756262	-	708	6
YDR150W	chrIV	755628	763874	+	8247	1418
YDR151C	chrIV	764178	765155	-	978	607
YDR152W	chrIV	765706	766503	+	798	883
YDR153C	chrIV	766736	767971	-	1236	834
YDR154C	chrIV	768403	768753	-	351	15531
YDR155C	chrIV	768512	769000	-	489	21498
YDR156W	chrIV	769525	769938	+	414	393
YDR157W	chrIV	769931	770332	+	402	98
YDR158W	chrIV	770357	771454	+	1098	5160
YDR159W	chrIV	771877	775782	+	3906	480
YDR160W	chrIV	776163	778721	+	2559	510
YDR161W	chrIV	779043	780206	+	1164	376
YDR162C	chrIV	780390	781100	-	711	488
YDR163W	chrIV	781423	781950	+	528	316
YDR164C	chrIV	782041	784215	-	2175	430
YDR165W	chrIV	784871	786205	+	1335	262
YDR167W	chrIV	789449	790069	+	621	620
YDR168W	chrIV	790328	791848	+	1521	728
YDR169C	chrIV	792348	793889	-	1542	826
YDR169C-A	chrIV	794574	794723	-	150	1
YDR170C	chrIV	796193	802222	-	6030	1843
YDR170W-A	chrIV	803195	804517	+	1323	147
YDR171W	chrIV	806621	807748	+	1128	3199
YDR172W	chrIV	808324	810381	+	2058	2132
YDR173C	chrIV	810565	811632	-	1068	185
YDR174W	chrIV	812110	812850	+	741	2193
YDR175C	chrIV	813193	814152	-	960	502
YDR176W	chrIV	814452	816560	+	2109	889
YDR177W	chrIV	816878	817525	+	648	1174
YDR178W	chrIV	817950	818495	+	546	1240
YDR179C	chrIV	818708	819196	-	489	36
YDR179W-A	chrIV	819433	820824	+	1392	73
YDR180W	chrIV	821295	825776	+	4482	197
YDR181C	chrIV	825910	827355	-	1446	407
YDR182W	chrIV	827582	829057	+	1476	969
YDR182W-A	chrIV	829151	829354	+	204	27
YDR183W	chrIV	829585	830277	+	693	169
YDR183C-A	chrIV	830397	830654	-	258	12
YDR184C	chrIV	830629	831513	-	885	65
YDR185C	chrIV	831934	832473	-	540	189
YDR186C	chrIV	832859	835492	-	2634	1010
YDR187C	chrIV	836228	836746	-	519	424
YDR188W	chrIV	836421	838061	+	1641	3455
YDR189W	chrIV	838392	840392	+	2001	838
YDR190C	chrIV	840604	841995	-	1392	1510
YDR191W	chrIV	842337	843449	+	1113	197
YDR192C	chrIV	843569	844861	-	1293	305
YDR193W	chrIV	844554	844952	+	399	72
YDR194C	chrIV	845952	847946	-	1995	557
YDR194W-A	chrIV	848071	848223	+	153	0
YDR195W	chrIV	848599	850200	+	1602	231
YDR196C	chrIV	850274	850999	-	726	663
YDR197W	chrIV	851228	852397	+	1170	231
YDR198C	chrIV	852533	853972	-	1440	205
YDR199W	chrIV	854175	854540	+	366	204
YDR200C	chrIV	854279	856093	-	1815	568
YDR201W	chrIV	856317	856814	+	498	309
YDR202C	chrIV	856898	857953	-	1056	386
YDR203W	chrIV	857682	857999	+	318	105
YDR204W	chrIV	858137	859144	+	1008	703
YDR205W	chrIV	859346	861520	+	2175	379
YDR206W	chrIV	862054	864708	+	2655	865
YDR207C	chrIV	865012	867522	-	2511	613
YDR208W	chrIV	868224	870563	+	2340	645
YDR209C	chrIV	871036	871449	-	414	875
YDR210W	chrIV	871074	871301	+	228	634
YDR210W-B	chrIV	872112	873404	+	1293	18
YDR210W-B	chrIV	873406	877425	+	4020	4
YDR210W-A	chrIV	872112	873428	+	1317	18
YDR210C-D	chrIV	878659	882621	-	3963	7
YDR210C-D	chrIV	882623	883927	-	1305	2
YDR210C-C	chrIV	882605	883927	-	1323	2
YDR211W	chrIV	884727	886865	+	2139	1002
YDR212W	chrIV	887232	888911	+	1680	1775
YDR213W	chrIV	889751	892492	+	2742	303
YDR214W	chrIV	892875	893927	+	1053	1020
YDR215C	chrIV	894089	894502	-	414	23
YDR216W	chrIV	895035	899006	+	3972	786
YDR217C	chrIV	899551	903480	-	3930	517
YDR218C	chrIV	903781	905052	-	1272	19
YDR219C	chrIV	905455	906852	-	1398	354
YDR220C	chrIV	907000	907293	-	294	9
YDR221W	chrIV	907330	909438	+	2109	500
YDR222W	chrIV	910054	911301	+	1248	194
YDR223W	chrIV	912099	913502	+	1404	190
YDR224C	chrIV	914317	914712	-	396	5611
YDR225W	chrIV	915530	915928	+	399	4875
YDR226W	chrIV	916486	917154	+	669	5228
YDR227W	chrIV	917571	921647	+	4077	326
YDR228C	chrIV	921926	923806	-	1881	417
YDR229W	chrIV	924785	926146	+	1362	765
YDR230W	chrIV	926223	926570	+	348	257
YDR231C	chrIV	926293	926910	-	618	441
YDR232W	chrIV	927452	929098	+	1647	1178
YDR233C	chrIV	929470	930357	-	888	3193
YDR234W	chrIV	931129	933210	+	2082	493
YDR235W	chrIV	933504	935138	+	1635	233
YDR236C	chrIV	935236	935892	-	657	496
YDR237W	chrIV	936615	937493	+	879	330
YDR238C	chrIV	937895	940816	-	2922	2329
YDR239C	chrIV	941057	943420	-	2364	288
YDR240C	chrIV	943674	945152	-	1479	137
YDR241W	chrIV	945151	945438	+	288	38
YDR242W	chrIV	946807	948456	+	1650	249
YDR243C	chrIV	948518	950284	-	1767	164
YDR244W	chrIV	950563	952401	+	1839	547
YDR245W	chrIV	952800	953981	+	1182	1161
YDR246W	chrIV	954288	954947	+	660	691
YDR246W-A	chrIV	955133	955333	+	201	61
YDR247W	chrIV	956013	957398	+	1386	370
YDR248C	chrIV	957758	958339	-	582	238
YDR249C	chrIV	958681	959802	-	1122	96
YDR250C	chrIV	960086	960361	-	276	4
YDR251W	chrIV	960614	963106	+	2493	2059
YDR252W	chrIV	963412	963861	+	450	79
YDR253C	chrIV	963990	964565	-	576	249
YDR254W	chrIV	965113	966489	+	1377	262
YDR255C	chrIV	966557	967822	-	1266	295
YDR256C	chrIV	968133	969680	-	1548	237
YDR257C	chrIV	969990	971474	-	1485	327
YDR258C	chrIV	971808	974243	-	2436	990
YDR259C	chrIV	974631	975782	-	1152	205
YDR260C	chrIV	976717	977229	-	513	593
YDR261C	chrIV	977521	979209	-	1689	682
YDR261W-B	chrIV	981462	982754	+	1293	12
YDR261W-B	chrIV	982756	986775	+	4020	17
YDR261W-A	chrIV	981462	982778	+	1317	12
YDR261C-D	chrIV	987534	991043	-	3510	11
YDR261C-D	chrIV	991045	992349	-	1305	0
YDR261C-C	chrIV	991027	992349	-	1323	0
YDR262W	chrIV	993134	993952	+	819	687
YDR263C	chrIV	994242	995534	-	1293	109
YDR264C	chrIV	996029	998323	-	2295	1485
YDR265W	chrIV	998864	999877	+	1014	381
YDR266C	chrIV	1000104	1002023	-	1920	403
YDR267C	chrIV	1002510	1003502	-	993	644
YDR268W	chrIV	1004004	1005143	+	1140	177
YDR269C	chrIV	1005665	1005988	-	324	11
YDR270W	chrIV	1005675	1008689	+	3015	366
YDR271C	chrIV	1008395	1008766	-	372	74
YDR272W	chrIV	1009010	1009834	+	825	782
YDR273W	chrIV	1010176	1011273	+	1098	217
YDR274C	chrIV	1011589	1011960	-	372	117
YDR275W	chrIV	1012252	1012959	+	708	325
YDR276C	chrIV	1013476	1013643	-	168	4466
YDR277C	chrIV	1014401	1015702	-	1302	409
YDR278C	chrIV	1017001	1017318	-	318	0
YDR279W	chrIV	1019368	1020420	+	1053	260
YDR280W	chrIV	1020747	1021664	+	918	613
YDR281C	chrIV	1022007	1022321	-	315	10
YDR282C	chrIV	1023511	1024755	-	1245	121
YDR283C	chrIV	1025070	1030049	-	4980	515
YDR284C	chrIV	1030550	1031419	-	870	972
YDR285W	chrIV	1032436	1035063	+	2628	161
YDR286C	chrIV	1035231	1035575	-	345	173
YDR287W	chrIV	1035995	1036873	+	879	548
YDR288W	chrIV	1037195	1038106	+	912	255
YDR289C	chrIV	1038280	1039509	-	1230	451
YDR290W	chrIV	1039370	1039699	+	330	33
YDR291W	chrIV	1039728	1042961	+	3234	403
YDR292C	chrIV	1043146	1045011	-	1866	1187
YDR294C	chrIV	1050459	1052228	-	1770	1524
YDR295C	chrIV	1052623	1054647	-	2025	274
YDR296W	chrIV	1055212	1055892	+	681	820
YDR297W	chrIV	1056551	1057600	+	1050	1547
YDR298C	chrIV	1058176	1058814	-	639	1121
YDR299W	chrIV	1059627	1061231	+	1605	63
YDR300C	chrIV	1061505	1062791	-	1287	594
YDR301W	chrIV	1063352	1067425	+	4074	507
YDR302W	chrIV	1067731	1068390	+	660	357
YDR303C	chrIV	1068729	1071386	-	2658	424
YDR304C	chrIV	1071880	1072557	-	678	2362
YDR305C	chrIV	1072746	1073312	-	567	246
YDR305C	chrIV	1073402	1073488	-	87	27
YDR306C	chrIV	1073735	1075171	-	1437	471
YDR307W	chrIV	1075865	1077853	+	1989	459
YDR308C	chrIV	1078027	1078449	-	423	304
YDR309C	chrIV	1079048	1080199	-	1152	861
YDR310C	chrIV	1081128	1084316	-	3189	765
YDR311W	chrIV	1085065	1086993	+	1929	466
YDR312W	chrIV	1087581	1088942	+	1362	178
YDR313C	chrIV	1089219	1090079	-	861	303
YDR314C	chrIV	1090433	1092511	-	2079	78
YDR315C	chrIV	1092741	1093586	-	846	191
YDR316W	chrIV	1093763	1095178	+	1416	318
YDR316W-B	chrIV	1096064	1097368	+	1305	0
YDR316W-B	chrIV	1097370	1101332	+	3963	0
YDR316W-A	chrIV	1096064	1097386	+	1323	0
YDR317W	chrIV	1102184	1103428	+	1245	93
YDR318W	chrIV	1103758	1103809	+	52	9
YDR318W	chrIV	1103893	1104947	+	1055	231
YDR319C	chrIV	1105003	1105827	-	825	583
YDR320C	chrIV	1106095	1108101	-	2007	409
YDR320C-A	chrIV	1108280	1108498	-	219	313
YDR320W-B	chrIV	1108484	1108621	+	138	29
YDR321W	chrIV	1108702	1109847	+	1146	1135
YDR322W	chrIV	1110589	1111692	+	1104	339
YDR322C-A	chrIV	1112003	1112293	-	291	538
YDR323C	chrIV	1112480	1114027	-	1548	156
YDR324C	chrIV	1114433	1116763	-	2331	154
YDR325W	chrIV	1117126	1120233	+	3108	302
YDR326C	chrIV	1120609	1124925	-	4317	652
YDR327W	chrIV	1125302	1125628	+	327	1832
YDR328C	chrIV	1125434	1126018	-	585	3065
YDR329C	chrIV	1126270	1127595	-	1326	947
YDR330W	chrIV	1127872	1129374	+	1503	809
YDR331W	chrIV	1129588	1130823	+	1236	405
YDR332W	chrIV	1131001	1133070	+	2070	281
YDR333C	chrIV	1133260	1135431	-	2172	565
YDR334W	chrIV	1135932	1140476	+	4545	912
YDR335W	chrIV	1141168	1144842	+	3675	1859
YDR336W	chrIV	1145092	1146036	+	945	231
YDR337W	chrIV	1146319	1147179	+	861	407
YDR338C	chrIV	1147379	1149466	-	2088	347
YDR339C	chrIV	1149951	1150520	-	570	367
YDR340W	chrIV	1150881	1151183	+	303	6
YDR341C	chrIV	1151803	1153626	-	1824	1852
YDR342C	chrIV	1154216	1155928	-	1713	285
YDR343C	chrIV	1159608	1161320	-	1713	167
YDR344C	chrIV	1162006	1162449	-	444	80
YDR345C	chrIV	1162957	1164660	-	1704	14087
YDR346C	chrIV	1167214	1168659	-	1446	1708
YDR347W	chrIV	1169178	1170143	+	966	556
YDR348C	chrIV	1170326	1171825	-	1500	1675
YDR349C	chrIV	1172386	1174176	-	1791	1444
YDR350C	chrIV	1176120	1178174	-	2055	509
YDR352W	chrIV	1181801	1182754	+	954	410
YDR353W	chrIV	1183299	1184258	+	960	5367
YDR354W	chrIV	1184747	1185889	+	1143	1237
YDR354C-A	chrIV	1185139	1185282	-	144	230
YDR355C	chrIV	1186067	1186369	-	303	12
YDR356W	chrIV	1186107	1188941	+	2835	320
YDR357C	chrIV	1189199	1189567	-	369	170
YDR358W	chrIV	1190059	1191732	+	1674	859
YDR359C	chrIV	1191936	1194884	-	2949	738
YDR360W	chrIV	1194598	1195032	+	435	28
YDR361C	chrIV	1195412	1196263	-	852	260
YDR362C	chrIV	1196679	1198697	-	2019	322
YDR363W	chrIV	1199183	1200553	+	1371	250
YDR363W-A	chrIV	1202128	1202397	+	270	943
YDR364C	chrIV	1202843	1204210	-	1368	217
YDR365C	chrIV	1204497	1206383	-	1887	886
YDR365W-B	chrIV	1206997	1208301	+	1305	0
YDR365W-B	chrIV	1208303	1212265	+	3963	1
YDR365W-A	chrIV	1206997	1208319	+	1323	0
YDR366C	chrIV	1212438	1212836	-	399	19
YDR367W	chrIV	1212848	1212877	+	30	20
YDR367W	chrIV	1212979	1213614	+	636	453
YDR368W	chrIV	1213904	1214842	+	939	1090
YDR369C	chrIV	1215016	1217580	-	2565	219
YDR370C	chrIV	1217782	1219110	-	1329	220
YDR371W	chrIV	1219413	1220948	+	1536	333
YDR371C-A	chrIV	1219509	1219613	-	105	7
YDR372C	chrIV	1221112	1222149	-	1038	1420
YDR373W	chrIV	1222759	1223331	+	573	680
YDR374C	chrIV	1223474	1224394	-	921	3
YDR374W-A	chrIV	1224757	1225026	+	270	187
YDR375C	chrIV	1225166	1226536	-	1371	468
YDR376W	chrIV	1226822	1228303	+	1482	369
YDR377W	chrIV	1228611	1228916	+	306	784
YDR378C	chrIV	1229349	1229609	-	261	766
YDR379W	chrIV	1230167	1233196	+	3030	865
YDR379C-A	chrIV	1233278	1233517	-	240	127
YDR380W	chrIV	1234218	1236125	+	1908	387
YDR381W	chrIV	1236558	1236842	+	285	421
YDR381W	chrIV	1237609	1238004	+	396	949
YDR381C-A	chrIV	1238312	1238630	-	319	422
YDR381C-A	chrIV	1238825	1238850	-	26	13
YDR382W	chrIV	1239492	1239824	+	333	10153
YDR383C	chrIV	1239960	1240676	-	717	304
YDR384C	chrIV	1241204	1242031	-	828	338
YDR385W	chrIV	1243230	1245758	+	2529	2142
YDR386W	chrIV	1246084	1247982	+	1899	250
YDR387C	chrIV	1248154	1249821	-	1668	558
YDR388W	chrIV	1250186	1251634	+	1449	3411
YDR389W	chrIV	1252537	1254501	+	1965	518
YDR390C	chrIV	1254937	1256847	-	1911	674
YDR391C	chrIV	1257358	1258056	-	699	677
YDR392W	chrIV	1258696	1259709	+	1014	558
YDR393W	chrIV	1259901	1261271	+	1371	322
YDR394W	chrIV	1261681	1262967	+	1287	2654
YDR395W	chrIV	1263324	1266158	+	2835	561
YDR396W	chrIV	1266295	1266795	+	501	390
YDR397C	chrIV	1266366	1266769	-	404	357
YDR397C	chrIV	1266862	1266898	-	37	61
YDR398W	chrIV	1267471	1269402	+	1932	519
YDR399W	chrIV	1270068	1270733	+	666	746
YDR400W	chrIV	1271063	1272085	+	1023	272
YDR401W	chrIV	1272223	1272786	+	564	20
YDR402C	chrIV	1272234	1273703	-	1470	32
YDR403W	chrIV	1274602	1276212	+	1611	62
YDR404C	chrIV	1276654	1277169	-	516	644
YDR405W	chrIV	1277646	1278437	+	792	917
YDR406W	chrIV	1279210	1283799	+	4590	571
YDR406W-A	chrIV	1283799	1284044	+	246	11
YDR407C	chrIV	1284069	1287938	-	3870	495
YDR408C	chrIV	1288215	1288859	-	645	1298
YDR409W	chrIV	1289406	1292120	+	2715	471
YDR410C	chrIV	1292372	1293091	-	720	351
YDR411C	chrIV	1293369	1294394	-	1026	831
YDR412W	chrIV	1294693	1295400	+	708	254
YDR413C	chrIV	1294836	1295411	-	576	228
YDR414C	chrIV	1295598	1296686	-	1089	235
YDR415C	chrIV	1297037	1298161	-	1125	393
YDR416W	chrIV	1298432	1301011	+	2580	311
YDR417C	chrIV	1301555	1301926	-	372	5406
YDR418W	chrIV	1301616	1302113	+	498	7156
YDR419W	chrIV	1303174	1305072	+	1899	218
YDR421W	chrIV	1312040	1314892	+	2853	554
YDR422C	chrIV	1315326	1317773	-	2448	408
YDR423C	chrIV	1318046	1319275	-	1230	655
YDR424C	chrIV	1319387	1319617	-	231	539
YDR424C	chrIV	1319698	1319720	-	23	144
YDR424C	chrIV	1319817	1319841	-	25	123
YDR425W	chrIV	1320064	1321941	+	1878	384
YDR426C	chrIV	1321629	1322006	-	378	158
YDR427W	chrIV	1322205	1323386	+	1182	1123
YDR428C	chrIV	1323454	1324239	-	786	257
YDR429C	chrIV	1324477	1325301	-	825	2704
YDR430C	chrIV	1325501	1328470	-	2970	598
YDR431W	chrIV	1328390	1328701	+	312	7
YDR432W	chrIV	1328783	1330027	+	1245	5088
YDR433W	chrIV	1329600	1330040	+	441	2848
YDR434W	chrIV	1331237	1332841	+	1605	720
YDR435C	chrIV	1332983	1333969	-	987	721
YDR436W	chrIV	1334821	1336953	+	2133	861
YDR437W	chrIV	1337352	1337774	+	423	53
YDR438W	chrIV	1338274	1339386	+	1113	261
YDR439W	chrIV	1339676	1340719	+	1044	200
YDR440W	chrIV	1342493	1344241	+	1749	311
YDR441C	chrIV	1344517	1345062	-	546	277
YDR442W	chrIV	1345647	1346039	+	393	174
YDR443C	chrIV	1345676	1349938	-	4263	476
YDR444W	chrIV	1350290	1352353	+	2064	361
YDR445C	chrIV	1352182	1352589	-	408	100
YDR446W	chrIV	1353725	1354633	+	909	4
YDR447C	chrIV	1354829	1355236	-	408	3733
YDR447C	chrIV	1355551	1355553	-	3	280
YDR448W	chrIV	1356065	1357369	+	1305	211
YDR449C	chrIV	1357580	1358902	-	1323	107
YDR450W	chrIV	1359923	1359969	+	47	1326
YDR450W	chrIV	1360405	1360798	+	394	7880
YDR451C	chrIV	1361120	1362181	-	1062	281
YDR452W	chrIV	1362878	1364902	+	2025	2455
YDR453C	chrIV	1365072	1365662	-	591	221
YDR454C	chrIV	1366264	1366827	-	564	1514
YDR455C	chrIV	1367373	1367681	-	309	64
YDR456W	chrIV	1367485	1369386	+	1902	1135
YDR457W	chrIV	1369790	1379596	+	9807	1633
YDR458C	chrIV	1380055	1382046	-	1992	445
YDR459C	chrIV	1382319	1383443	-	1125	387
YDR460W	chrIV	1383811	1384776	+	966	473
YDR461W	chrIV	1385176	1385286	+	111	362
YDR461C-A	chrIV	1385524	1385766	-	243	393
YDR462W	chrIV	1386073	1386516	+	444	377
YDR463W	chrIV	1386816	1388375	+	1560	687
YDR464W	chrIV	1388872	1393179	+	4308	380
YDR464C-A	chrIV	1392492	1392680	-	189	53
YDR465C	chrIV	1393336	1394574	-	1239	666
YDR466W	chrIV	1395121	1397817	+	2697	777
YDR467C	chrIV	1397583	1397909	-	327	245
YDR468C	chrIV	1398026	1398700	-	675	573
YDR469W	chrIV	1399015	1399542	+	528	437
YDR470C	chrIV	1399706	1401214	-	1509	372
YDR471W	chrIV	1401770	1401800	+	31	561
YDR471W	chrIV	1402185	1402564	+	380	5199
YDR472W	chrIV	1403322	1404173	+	852	431
YDR473C	chrIV	1404445	1405854	-	1410	304
YDR475C	chrIV	1407464	1410094	-	2631	912
YDR476C	chrIV	1410453	1411127	-	675	2062
YDR477W	chrIV	1412373	1414274	+	1902	946
YDR478W	chrIV	1414575	1415171	+	597	78
YDR479C	chrIV	1415210	1416874	-	1665	1069
YDR480W	chrIV	1417399	1418370	+	972	358
YDR481C	chrIV	1418550	1420250	-	1701	1534
YDR482C	chrIV	1420431	1420838	-	408	666
YDR483W	chrIV	1421157	1422485	+	1329	2568
YDR484W	chrIV	1422763	1424688	+	1926	249
YDR485C	chrIV	1424820	1427207	-	2388	608
YDR486C	chrIV	1427431	1428120	-	690	716
YDR487C	chrIV	1428354	1428980	-	627	2448
YDR488C	chrIV	1429188	1430789	-	1602	201
YDR489W	chrIV	1431012	1431896	+	885	276
YDR490C	chrIV	1431968	1434268	-	2301	678
YDR491C	chrIV	1434500	1434991	-	492	52
YDR492W	chrIV	1434924	1435874	+	951	532
YDR493W	chrIV	1436217	1436588	+	372	163
YDR494W	chrIV	1436930	1438015	+	1086	509
YDR495C	chrIV	1438115	1441150	-	3036	231
YDR497C	chrIV	1443713	1445467	-	1755	4742
YDR498C	chrIV	1445843	1446994	-	1152	596
YDR499W	chrIV	1447830	1450073	+	2244	307
YDR500C	chrIV	1450198	1450457	-	260	6940
YDR500C	chrIV	1450847	1450853	-	7	931
YDR501W	chrIV	1451353	1452918	+	1566	61
YDR502C	chrIV	1453310	1454464	-	1155	1272
YDR503C	chrIV	1455042	1455866	-	825	301
YDR504C	chrIV	1456311	1456694	-	384	60
YDR505C	chrIV	1456695	1459220	-	2526	551
YDR506C	chrIV	1459728	1461554	-	1827	344
YDR507C	chrIV	1462358	1465786	-	3429	812
YDR508C	chrIV	1466453	1468444	-	1992	1607
YDR509W	chrIV	1468226	1468573	+	348	69
YDR510W	chrIV	1469400	1469705	+	306	1849
YDR510C-A	chrIV	1469695	1469811	-	117	341
YDR511W	chrIV	1470017	1470418	+	402	300
YDR512C	chrIV	1470500	1471063	-	564	561
YDR513W	chrIV	1471017	1471448	+	432	1293
YDR514C	chrIV	1471548	1472999	-	1452	291
YDR515W	chrIV	1473429	1474772	+	1344	112
YDR516C	chrIV	1474974	1476476	-	1503	5818
YDR517W	chrIV	1477239	1478357	+	1119	2577
YDR518W	chrIV	1478608	1480161	+	1554	847
YDR519W	chrIV	1480425	1480832	+	408	606
YDR520C	chrIV	1481085	1483403	-	2319	233
YDR521W	chrIV	1483141	1483476	+	336	15
YDR522C	chrIV	1483795	1485303	-	1509	41
YDR523C	chrIV	1485566	1487038	-	1473	38
YDR524C	chrIV	1487542	1488990	-	1449	370
YDR524W-C	chrIV	1489403	1489492	+	90	1906
YDR524C-B	chrIV	1489598	1489798	-	201	31762
YDR524C-A	chrIV	1489871	1489990	-	120	9
YDR525W	chrIV	1489905	1490234	+	330	10
YDR525W-A	chrIV	1490596	1490835	+	240	498
YDR526C	chrIV	1491075	1491545	-	471	146
YDR527W	chrIV	1491094	1492413	+	1320	707
YDR528W	chrIV	1494586	1495857	+	1272	236
YDR529C	chrIV	1496165	1496548	-	384	860
YDR530C	chrIV	1496791	1497768	-	978	955
YDR531W	chrIV	1498232	1499335	+	1104	645
YDR532C	chrIV	1499396	1500553	-	1158	211
YDR533C	chrIV	1501447	1502160	-	714	197
YDR534C	chrIV	1503314	1504900	-	1587	790
YDR535C	chrIV	1506606	1507058	-	453	14
YDR535C	chrIV	1507315	1507362	-	48	8
YDR536W	chrIV	1508005	1509714	+	1710	156
YDR537C	chrIV	1510856	1511461	-	606	221
YDR538W	chrIV	1510902	1511630	+	729	273
YDR539W	chrIV	1512094	1513605	+	1512	392
YDR540C	chrIV	1517136	1517675	-	540	47
YDR541C	chrIV	1519664	1520698	-	1035	391
YDR542W	chrIV	1523249	1523611	+	363	2
YDR543C	chrIV	1524634	1524933	-	300	0
YDR544C	chrIV	1525095	1525523	-	429	0
YDR545W	chrIV	1526321	1531711	+	5391	0
YDR545C-A	chrIV	1530863	1531342	-	480	0
YIL122W	chrIX	130610	131665	+	1056	555
YIL048W	chrIX	261437	264892	+	3456	762
YIR019C	chrIX	389572	393675	-	4104	240
YIL177C	chrIX	483	4598	-	4116	0
YIL177C	chrIX	4987	6147	-	1161	0
YIL177W-A	chrIX	846	1328	+	483	0
YIL176C	chrIX	8793	9155	-	363	0
YIL173W	chrIX	11492	16141	+	4650	30
YIL172C	chrIX	16784	18553	-	1770	0
YIL171W-A	chrIX	18260	18712	+	453	0
YIL169C	chrIX	23119	26106	-	2988	264
YIL166C	chrIX	30938	32566	-	1629	119
YIL165C	chrIX	33718	34077	-	360	290
YIL164C	chrIX	34087	34686	-	600	229
YIL163C	chrIX	36899	37252	-	354	45
YIL162W	chrIX	37385	38983	+	1599	1000
YIL161W	chrIX	39433	40140	+	708	206
YIL160C	chrIX	40191	41444	-	1254	80
YIL159W	chrIX	41825	45952	+	4128	207
YIL158W	chrIX	46201	46815	+	615	288
YIL157C	chrIX	46949	47542	-	594	603
YIL156W-A	chrIX	47292	47693	+	402	274
YIL156W-B	chrIX	47690	47698	+	9	52
YIL156W-B	chrIX	47761	47973	+	213	557
YIL156W	chrIX	48091	51306	+	3216	529
YIL155C	chrIX	51759	53708	-	1950	1432
YIL154C	chrIX	53981	55021	-	1041	2702
YIL153W	chrIX	55198	56379	+	1182	1514
YIL152W	chrIX	56545	57252	+	708	337
YIL151C	chrIX	57338	60694	-	3357	685
YIL150C	chrIX	61013	62728	-	1716	32
YIL149C	chrIX	63028	68067	-	5040	900
YIL148W	chrIX	68708	68715	+	8	557
YIL148W	chrIX	69150	69528	+	379	9702
YIL147C	chrIX	69791	73453	-	3663	757
YIL146C	chrIX	74184	75773	-	1590	169
YIL145C	chrIX	76354	77283	-	930	895
YIL144W	chrIX	78074	80149	+	2076	395
YIL143C	chrIX	80510	83041	-	2532	657
YIL142C-A	chrIX	83208	83540	-	333	238
YIL142W	chrIX	83302	84885	+	1584	2942
YIL141W	chrIX	85053	85442	+	390	29
YIL140W	chrIX	85366	87837	+	2472	849
YIL139C	chrIX	87979	88716	-	738	169
YIL138C	chrIX	89230	89715	-	486	574
YIL137C	chrIX	89948	92788	-	2841	797
YIL136W	chrIX	93619	94800	+	1182	1958
YIL135C	chrIX	95065	96375	-	1311	1043
YIL134C-A	chrIX	96522	96725	-	204	4
YIL134W	chrIX	97395	98330	+	936	225
YIL133C	chrIX	98527	99095	-	569	4887
YIL133C	chrIX	99386	99416	-	31	249
YIL132C	chrIX	99860	100501	-	642	77
YIL131C	chrIX	100781	102235	-	1455	151
YIL130W	chrIX	102782	105676	+	2895	389
YIL129C	chrIX	106107	113237	-	7131	1011
YIL128W	chrIX	113806	116904	+	3099	410
YIL127C	chrIX	117024	117644	-	621	155
YIL126W	chrIX	117992	122071	+	4080	1272
YIL125W	chrIX	122689	125733	+	3045	1553
YIL124W	chrIX	126204	127097	+	894	1885
YIL123W	chrIX	128151	129581	+	1431	2458
YIL121W	chrIX	132244	133872	+	1629	230
YIL120W	chrIX	134417	136108	+	1692	159
YIL119C	chrIX	136654	137877	-	1224	92
YIL118W	chrIX	139752	140447	+	696	968
YIL117C	chrIX	140613	141569	-	957	1574
YIL116W	chrIX	142928	144085	+	1158	943
YIL115W-A	chrIX	144268	144639	+	372	380
YIL115C	chrIX	144327	148709	-	4383	1239
YIL114C	chrIX	149143	149988	-	846	557
YIL113W	chrIX	150559	151188	+	630	167
YIL112W	chrIX	151595	154846	+	3252	845
YIL111W	chrIX	155222	155222	+	1	74
YIL111W	chrIX	155311	155765	+	455	906
YIL110W	chrIX	156045	157178	+	1134	208
YIL109C	chrIX	157385	160165	-	2781	2324
YIL108W	chrIX	160887	162977	+	2091	709
YIL107C	chrIX	163278	165761	-	2484	624
YIL106W	chrIX	166415	166434	+	20	6
YIL106W	chrIX	166520	167444	+	925	675
YIL105C	chrIX	167581	169641	-	2061	751
YIL105W-A	chrIX	167664	167804	+	141	163
YIL104C	chrIX	169982	171505	-	1524	111
YIL103W	chrIX	171751	173028	+	1278	241
YIL102C-A	chrIX	173365	173592	-	228	94
YIL102C	chrIX	174582	174887	-	306	23
YIL101C	chrIX	175307	177250	-	1944	330
YIL100C-A	chrIX	177343	177681	-	339	17
YIL100W	chrIX	177373	177726	+	354	13
YIL099W	chrIX	178004	179653	+	1650	112
YIL098C	chrIX	179772	180239	-	468	307
YIL097W	chrIX	180427	181977	+	1551	204
YIL096C	chrIX	182117	183127	-	1011	81
YIL095W	chrIX	183937	186369	+	2433	416
