# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "--primary" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap_primary/WT_1_Aligned_counts.txt" "./databases/alignment/WT_1_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/WT_1_Aligned.sortedByCoord.out.bam
YBR189W	chrII	604508	604514	+	7	383
YBR189W	chrII	604928	605508	+	581	8693
YBR190W	chrII	605966	606277	+	312	766
YBR191W	chrII	606270	606280	+	11	781
YBR191W	chrII	606669	607140	+	472	8349
YBR191W-A	chrII	607149	607223	+	75	261
YBR192W	chrII	607652	608785	+	1134	186
YBR193C	chrII	609082	609753	-	672	208
YBR194W	chrII	610038	610409	+	372	47
YBR195C	chrII	610614	611882	-	1269	137
YBR196C	chrII	612236	613900	-	1665	16213
YBR196C-A	chrII	614024	614173	-	150	3
YBR196C-B	chrII	614526	614630	-	105	9
YBR197C	chrII	615203	615856	-	654	204
YBR198C	chrII	616127	618523	-	2397	939
YBR199W	chrII	618909	620303	+	1395	1447
YBR200W	chrII	620872	622527	+	1656	315
YBR200W-A	chrII	622983	623147	+	165	3
YBR201W	chrII	623576	624211	+	636	209
YBR201C-A	chrII	624493	624696	-	204	73
YBR202W	chrII	625772	628309	+	2538	481
YBR203W	chrII	629168	631942	+	2775	458
YBR204C	chrII	632254	633381	-	1128	269
YBR205W	chrII	633622	634836	+	1215	915
YBR206W	chrII	634601	634924	+	324	385
YBR207W	chrII	635146	636543	+	1398	635
YBR208C	chrII	636703	642210	-	5508	680
YBR209W	chrII	642583	642900	+	318	10
YBR210W	chrII	645550	645978	+	429	108
YBR211C	chrII	646158	647132	-	975	238
YBR212W	chrII	647886	649904	+	2019	1373
YBR213W	chrII	650368	651192	+	825	73
YBR214W	chrII	651415	652998	+	1584	2116
YBR215W	chrII	653356	653368	+	13	3
YBR215W	chrII	653453	655317	+	1865	198
YBR216C	chrII	655576	657600	-	2025	221
YBR217W	chrII	657832	658392	+	561	72
YBR218C	chrII	658707	662249	-	3543	3249
YBR219C	chrII	662499	662581	-	83	0
YBR219C	chrII	663003	663303	-	301	192
YBR220C	chrII	662995	664677	-	1683	489
YBR221C	chrII	665153	666253	-	1101	2580
YBR221W-A	chrII	666538	666642	+	105	7
YBR222C	chrII	666720	668351	-	1632	1302
YBR223C	chrII	668663	670297	-	1635	298
YBR223W-A	chrII	668721	668840	+	120	103
YBR224W	chrII	670125	670640	+	516	34
YBR225W	chrII	670627	673329	+	2703	257
YBR226C	chrII	673155	673565	-	411	32
YBR227C	chrII	673572	675134	-	1563	339
YBR228W	chrII	675313	676227	+	915	176
YBR229C	chrII	676357	679221	-	2865	584
YBR230C	chrII	679549	679942	-	394	819
YBR230C	chrII	680040	680050	-	11	83
YBR230W-A	chrII	680362	680562	+	201	244
YBR231C	chrII	682179	683090	-	912	312
YBR232C	chrII	683373	683732	-	360	57
YBR233W	chrII	683428	684669	+	1242	208
YBR233W-A	chrII	684977	685261	+	285	75
YBR234C	chrII	685438	686592	-	1155	1445
YBR235W	chrII	686901	690263	+	3363	547
YBR236C	chrII	690383	691693	-	1311	351
YBR237W	chrII	691969	694518	+	2550	243
YBR238C	chrII	695107	697302	-	2196	215
YBR239C	chrII	698354	699943	-	1590	164
YBR240C	chrII	700490	701842	-	1353	57
YBR241C	chrII	702589	704055	-	1467	454
YBR242W	chrII	704670	705386	+	717	195
YBR243C	chrII	705447	706793	-	1347	413
YBR244W	chrII	707528	708016	+	489	263
YBR245C	chrII	708150	711539	-	3390	545
YBR246W	chrII	711591	712754	+	1164	451
YBR247C	chrII	713004	714455	-	1452	156
YBR248C	chrII	714807	716465	-	1659	1167
YBR249C	chrII	716882	717994	-	1113	3235
YBR250W	chrII	719033	720604	+	1572	4
YBR251W	chrII	721390	722313	+	924	282
YBR252W	chrII	722611	723054	+	444	422
YBR253W	chrII	723270	723635	+	366	219
YBR254C	chrII	723736	724263	-	528	137
YBR255W	chrII	724456	726540	+	2085	361
YBR255C-A	chrII	726618	726917	-	300	119
YBR255C-A	chrII	727012	727074	-	63	31
YBR256C	chrII	727386	728102	-	717	825
YBR257W	chrII	728885	729724	+	840	80
YBR258C	chrII	729734	730162	-	429	75
YBR259W	chrII	730387	732453	+	2067	100
YBR260C	chrII	732639	734639	-	2001	279
YBR261C	chrII	734832	735530	-	699	777
YBR262C	chrII	735720	736040	-	321	274
YBR263W	chrII	736264	737736	+	1473	1903
YBR264C	chrII	737770	738369	-	600	316
YBR265W	chrII	738582	739544	+	963	775
YBR267W	chrII	739841	741022	+	1182	170
YBR266C	chrII	739936	740388	-	453	40
YBR268W	chrII	741299	741616	+	318	473
YBR269C	chrII	742160	742576	-	417	279
YBR270C	chrII	742761	744398	-	1638	122
YBR271W	chrII	744852	746111	+	1260	116
YBR272C	chrII	746361	747803	-	1443	188
YBR273C	chrII	748061	749371	-	1311	628
YBR274W	chrII	749594	751177	+	1584	198
YBR275C	chrII	751356	757106	-	5751	276
YBR276C	chrII	757620	760043	-	2424	732
YBR277C	chrII	760215	760616	-	402	73
YBR278W	chrII	760294	760899	+	606	178
YBR279W	chrII	761257	762594	+	1338	542
YBR280C	chrII	762784	764697	-	1914	368
YBR281C	chrII	764970	767606	-	2637	331
YBR282W	chrII	768240	768680	+	441	187
YBR283C	chrII	768943	770415	-	1473	1952
YBR284W	chrII	771239	773632	+	2394	96
YBR285W	chrII	773922	774356	+	435	70
YBR286W	chrII	774700	776313	+	1614	7939
YBR287W	chrII	776571	777854	+	1284	1807
YBR288C	chrII	778012	779463	-	1452	245
YBR289W	chrII	779667	782384	+	2718	418
YBR290W	chrII	782591	783556	+	966	563
YBR291C	chrII	783673	784572	-	900	170
YBR292C	chrII	784702	785073	-	372	12
YBR293W	chrII	787006	788430	+	1425	196
YBR294W	chrII	789235	791814	+	2580	244
YBR295W	chrII	792849	796499	+	3651	379
YBR296C	chrII	796798	798522	-	1725	1325
YBR296C-A	chrII	800123	800242	-	120	2
YBR297W	chrII	800523	801929	+	1407	401
YBR298C	chrII	802631	804475	-	1845	762
YBR298C-A	chrII	805035	805256	-	222	1
YBR299W	chrII	805351	807105	+	1755	21
YBR300C	chrII	808600	809097	-	498	3
YBR301W	chrII	809057	809419	+	363	2
YBR302C	chrII	810340	811479	-	1140	0
YDR293C	chrIV	1045640	1049392	-	3753	2928
YDL183C	chrIV	130871	131833	-	963	59
YDL112W	chrIV	258915	263225	+	4311	371
YDL033C	chrIV	392659	393912	-	1254	128
YDR036C	chrIV	523211	524713	-	1503	389
YDR100W	chrIV	655013	655444	+	432	253
YDR166C	chrIV	786306	789221	-	2916	209
YDR351W	chrIV	1178666	1181260	+	2595	340
YDR420W	chrIV	1306267	1311675	+	5409	503
YDR496C	chrIV	1441433	1443403	-	1971	290
YDL248W	chrIV	1802	2953	+	1152	47
YDL247W-A	chrIV	3762	3836	+	75	0
YDL247W	chrIV	5985	7814	+	1830	2
YDL246C	chrIV	8683	9756	-	1074	1
YDL245C	chrIV	11657	13360	-	1704	6
YDL244W	chrIV	16204	17226	+	1023	9
YDL243C	chrIV	17577	18566	-	990	192
YDL242W	chrIV	18959	19312	+	354	25
YDL241W	chrIV	20635	21006	+	372	239
YDL240C-A	chrIV	22471	22608	-	138	2
YDL240W	chrIV	22823	25876	+	3054	185
YDL239C	chrIV	26403	28775	-	2373	105
YDL238C	chrIV	28985	30454	-	1470	305
YDL237W	chrIV	30657	31829	+	1173	435
YDL236W	chrIV	32296	33234	+	939	1065
YDL235C	chrIV	33415	33918	-	504	196
YDL234C	chrIV	34237	36477	-	2241	1123
YDL233W	chrIV	36797	38173	+	1377	290
YDL232W	chrIV	38487	38597	+	111	169
YDL231C	chrIV	38867	42244	-	3378	467
YDL230W	chrIV	42700	43707	+	1008	396
YDL229W	chrIV	44065	45906	+	1842	12648
YDL228C	chrIV	45277	45918	-	642	8596
YDL227C	chrIV	46271	48031	-	1761	87
YDL226C	chrIV	51115	52173	-	1059	796
YDL225W	chrIV	52445	54100	+	1656	395
YDL224C	chrIV	54397	56346	-	1950	538
YDL223C	chrIV	57265	60405	-	3141	313
YDL222C	chrIV	60872	61801	-	930	55
YDL221W	chrIV	62011	62562	+	552	92
YDL220C	chrIV	62244	65018	-	2775	220
YDL219W	chrIV	65242	65306	+	65	15
YDL219W	chrIV	65378	65765	+	388	70
YDL218W	chrIV	66493	67446	+	954	63
YDL217C	chrIV	67983	68606	-	624	260
YDL216C	chrIV	68997	70319	-	1323	191
YDL215C	chrIV	70640	73918	-	3279	762
YDL214C	chrIV	74446	76545	-	2100	41
YDL213C	chrIV	77289	77966	-	678	534
YDL212W	chrIV	78426	79058	+	633	1049
YDL211C	chrIV	79294	80412	-	1119	101
YDL210W	chrIV	84270	85985	+	1716	40
YDL209C	chrIV	86207	87226	-	1020	104
YDL208W	chrIV	87512	87982	+	471	1255
YDL207W	chrIV	88248	89864	+	1617	418
YDL206W	chrIV	90176	92464	+	2289	149
YDL205C	chrIV	92762	93745	-	984	497
YDL204W	chrIV	94605	95786	+	1182	413
YDL203C	chrIV	96082	97953	-	1872	228
YDL202W	chrIV	98475	99224	+	750	255
YDL201W	chrIV	99561	100421	+	861	254
YDL200C	chrIV	100501	101067	-	567	83
YDL199C	chrIV	101290	103353	-	2064	131
YDL198C	chrIV	103649	104551	-	903	866
YDL197C	chrIV	104917	106494	-	1578	335
YDL196W	chrIV	106741	107070	+	330	8
YDL195W	chrIV	107208	111029	+	3822	2377
YDL194W	chrIV	111580	114234	+	2655	384
YDL193W	chrIV	114672	115799	+	1128	278
YDL192W	chrIV	116321	116866	+	546	3363
YDL191W	chrIV	117664	117666	+	3	197
YDL191W	chrIV	118158	118517	+	360	2106
YDL190C	chrIV	118707	121592	-	2886	685
YDL189W	chrIV	122216	123589	+	1374	640
YDL188C	chrIV	123865	124998	-	1134	565
YDL187C	chrIV	125509	125838	-	330	16
YDL186W	chrIV	125616	126449	+	834	98
YDL185C-A	chrIV	126608	126835	-	228	28
YDL185W	chrIV	126787	130002	+	3216	4909
YDL184C	chrIV	130407	130484	-	78	2298
YDL182W	chrIV	133437	134723	+	1287	1784
YDL181W	chrIV	135179	135436	+	258	229
YDL180W	chrIV	135896	137539	+	1644	385
YDL179W	chrIV	138291	139205	+	915	92
YDL178W	chrIV	139522	141114	+	1593	523
YDL177C	chrIV	141209	141721	-	513	130
YDL176W	chrIV	142097	144223	+	2127	201
YDL175C	chrIV	144484	145518	-	1035	191
YDL174C	chrIV	145826	147589	-	1764	1291
YDL173W	chrIV	148191	149078	+	888	978
YDL172C	chrIV	148607	149086	-	480	543
YDL171C	chrIV	149203	155640	-	6438	2089
YDL170W	chrIV	156318	157904	+	1587	311
YDL169C	chrIV	158064	158735	-	672	132
YDL168W	chrIV	159604	160764	+	1161	652
YDL167C	chrIV	160995	163154	-	2160	221
YDL166C	chrIV	163449	164042	-	594	363
YDL165W	chrIV	164290	164865	+	576	230
YDL164C	chrIV	164987	167254	-	2268	304
YDL163W	chrIV	166956	167258	+	303	22
YDL162C	chrIV	167359	167715	-	357	12
YDL161W	chrIV	167714	169078	+	1365	1108
YDL160C-A	chrIV	169366	169608	-	243	125
YDL160C	chrIV	170410	171930	-	1521	721
YDL159W-A	chrIV	172182	172313	+	132	0
YDL159W	chrIV	172481	174028	+	1548	204
YDL159C-B	chrIV	173056	173232	-	177	17
YDL158C	chrIV	173866	174174	-	309	49
YDL157C	chrIV	174232	174588	-	357	244
YDL156W	chrIV	174918	176486	+	1569	111
YDL155W	chrIV	176773	178056	+	1284	393
YDL154W	chrIV	178334	181039	+	2706	67
YDL153C	chrIV	181186	183018	-	1833	695
YDL152W	chrIV	182822	183187	+	366	63
YDL151C	chrIV	183318	183899	-	582	175
YDL150W	chrIV	183343	184611	+	1269	343
YDL149W	chrIV	184925	187918	+	2994	269
YDL148C	chrIV	188154	190586	-	2433	322
YDL147W	chrIV	190924	192261	+	1338	1201
YDL146W	chrIV	192750	194225	+	1476	351
YDL145C	chrIV	194571	198176	-	3606	2535
YDL144C	chrIV	198662	199732	-	1071	634
YDL143W	chrIV	199996	201582	+	1587	2213
YDL142C	chrIV	201719	202570	-	852	141
YDL141W	chrIV	203039	205111	+	2073	338
YDL140C	chrIV	205360	210561	-	5202	3757
YDL139C	chrIV	211375	212046	-	672	119
YDL138W	chrIV	213351	215642	+	2292	365
YDL137W	chrIV	216529	217074	+	546	1975
YDL136W	chrIV	217600	217602	+	3	161
YDL136W	chrIV	218008	218367	+	360	1321
YDL135C	chrIV	218680	219288	-	609	376
YDL134C	chrIV	219662	220771	-	1110	1165
YDL133C-A	chrIV	221724	221801	-	78	1849
YDL133W	chrIV	222427	223740	+	1314	362
YDL132W	chrIV	224304	226751	+	2448	1051
YDL131W	chrIV	227393	228715	+	1323	896
YDL130W-A	chrIV	229171	229431	+	261	345
YDL130W	chrIV	229906	230019	+	114	3178
YDL130W	chrIV	230321	230527	+	207	4761
YDL129W	chrIV	231024	231899	+	876	45
YDL128W	chrIV	232652	233887	+	1236	907
YDL127W	chrIV	234927	235853	+	927	90
YDL126C	chrIV	236157	238664	-	2508	8554
YDL125C	chrIV	239019	239398	-	380	1423
YDL125C	chrIV	239510	239606	-	97	304
YDL124W	chrIV	240259	241197	+	939	2449
YDL123W	chrIV	241418	241840	+	423	306
YDL122W	chrIV	242552	244981	+	2430	781
YDL121C	chrIV	245133	245582	-	450	251
YDL120W	chrIV	245923	246447	+	525	377
YDL119C	chrIV	246689	247612	-	924	171
YDL118W	chrIV	247302	247682	+	381	61
YDL117W	chrIV	248581	251238	+	2658	293
YDL116W	chrIV	251566	253746	+	2181	322
YDL115C	chrIV	253995	254974	-	980	244
YDL115C	chrIV	255045	255126	-	82	28
YDL114W-A	chrIV	254935	255048	+	114	30
YDL114W	chrIV	255604	256530	+	927	5
YDL113C	chrIV	256633	258555	-	1923	335
YDL111C	chrIV	263313	264110	-	798	310
YDL110C	chrIV	264512	264964	-	453	1648
YDL109C	chrIV	265258	267201	-	1944	130
YDL108W	chrIV	267698	267725	+	28	1
YDL108W	chrIV	267807	268699	+	893	221
YDL107W	chrIV	268921	269976	+	1056	113
YDL106C	chrIV	270222	271901	-	1680	407
YDL105W	chrIV	272389	273597	+	1209	73
YDL104C	chrIV	273653	274876	-	1224	94
YDL103C	chrIV	275148	276581	-	1434	430
YDL102W	chrIV	276872	280165	+	3294	268
YDL101C	chrIV	280307	281848	-	1542	159
YDL100C	chrIV	282112	283176	-	1065	2108
YDL099W	chrIV	283419	284444	+	1026	566
YDL098C	chrIV	284581	285165	-	585	60
YDL097C	chrIV	285391	286695	-	1305	2336
YDL096C	chrIV	286998	287324	-	327	185
YDL095W	chrIV	287059	289512	+	2454	1657
YDL094C	chrIV	289572	290081	-	510	15
YDL093W	chrIV	289909	292140	+	2232	268
YDL092W	chrIV	292781	293221	+	441	415
YDL091C	chrIV	293392	294759	-	1368	238
YDL090C	chrIV	295034	296329	-	1296	223
YDL089W	chrIV	296820	298274	+	1455	168
YDL088C	chrIV	298417	300003	-	1587	405
YDL087C	chrIV	300214	300999	-	786	167
YDL086W	chrIV	301413	302234	+	822	1043
YDL086C-A	chrIV	301655	302089	-	435	592
YDL085C-A	chrIV	302464	302670	-	207	148
YDL085W	chrIV	303211	304848	+	1638	49
YDL084W	chrIV	305237	306577	+	1341	2735
YDL083C	chrIV	306926	307333	-	408	5692
YDL083C	chrIV	307766	307789	-	24	388
YDL082W	chrIV	308424	308427	+	4	256
YDL082W	chrIV	308793	309388	+	596	3419
YDL081C	chrIV	309802	310122	-	321	5021
YDL080C	chrIV	310642	312471	-	1830	375
YDL079C	chrIV	312951	314044	-	1094	439
YDL079C	chrIV	314337	314748	-	412	186
YDL078C	chrIV	315357	316388	-	1032	1510
YDL077C	chrIV	316971	320120	-	3150	263
YDL076C	chrIV	320668	321552	-	885	340
YDL075W	chrIV	322226	322282	+	57	1922
YDL075W	chrIV	322704	322988	+	285	5194
YDL074C	chrIV	324047	326149	-	2103	368
YDL073W	chrIV	326613	329567	+	2955	307
YDL072C	chrIV	329836	330447	-	612	1559
YDL071C	chrIV	330666	331040	-	375	66
YDL070W	chrIV	331024	332940	+	1917	895
YDL069C	chrIV	333121	333810	-	690	75
YDL068W	chrIV	333500	333829	+	330	37
YDL067C	chrIV	334217	334396	-	180	239
YDL066W	chrIV	334835	336121	+	1287	1327
YDL065C	chrIV	336249	337277	-	1029	307
YDL064W	chrIV	337487	337524	+	38	25
YDL064W	chrIV	337635	338070	+	436	250
YDL063C	chrIV	338272	340134	-	1863	88
YDL062W	chrIV	339857	340282	+	426	4
YDL061C	chrIV	340628	340798	-	171	2536
YDL060W	chrIV	341619	343985	+	2367	434
YDL059C	chrIV	344237	344953	-	717	122
YDL058W	chrIV	345665	351037	+	5373	470
YDL057W	chrIV	351434	352420	+	987	136
YDL056W	chrIV	352877	355378	+	2502	268
YDL055C	chrIV	355674	356759	-	1086	10461
YDL054C	chrIV	359825	361285	-	1461	427
YDL053C	chrIV	361699	362256	-	558	402
YDL052C	chrIV	362672	363583	-	912	955
YDL051W	chrIV	363952	364779	+	828	630
YDL050C	chrIV	364446	364817	-	372	260
YDL049C	chrIV	365068	365874	-	807	208
YDL048C	chrIV	366739	368211	-	1473	1223
YDL047W	chrIV	369771	370706	+	936	587
YDL046W	chrIV	371240	371761	+	522	1510
YDL045W-A	chrIV	372248	372535	+	288	233
YDL045C	chrIV	372688	373608	-	921	366
YDL044C	chrIV	373967	375289	-	1323	88
YDL043C	chrIV	375680	376480	-	801	124
YDL042C	chrIV	376757	378445	-	1689	168
YDL041W	chrIV	378102	378455	+	354	28
YDL040C	chrIV	378874	381438	-	2565	748
YDL039C	chrIV	381985	384081	-	2097	1181
YDL037C	chrIV	384601	385587	-	987	149
YDL036C	chrIV	387513	388901	-	1389	115
YDL035C	chrIV	389172	392057	-	2886	495
YDL034W	chrIV	391783	392127	+	345	28
YDL032W	chrIV	393690	394001	+	312	24
YDL031W	chrIV	394217	397204	+	2988	365
YDL030W	chrIV	397537	399129	+	1593	146
YDL029W	chrIV	399340	399361	+	22	58
YDL029W	chrIV	399485	400638	+	1154	2187
YDL028C	chrIV	400997	403291	-	2295	213
YDL027C	chrIV	403695	404957	-	1263	368
YDL026W	chrIV	404749	405060	+	312	102
YDL025C	chrIV	405344	407206	-	1863	775
YDL025W-A	chrIV	405410	405514	+	105	146
YDL024C	chrIV	408451	409857	-	1407	22
YDL022C-A	chrIV	409808	410056	-	249	0
YDL023C	chrIV	411761	412081	-	321	452
YDL022W	chrIV	411825	413000	+	1176	4293
YDL021W	chrIV	413953	414888	+	936	103
YDL020C	chrIV	415113	416708	-	1596	620
YDL019C	chrIV	417663	421514	-	3852	1362
YDL018C	chrIV	422833	423510	-	678	144
YDL017W	chrIV	424209	425732	+	1524	152
YDL016C	chrIV	425570	425872	-	303	128
YDL015C	chrIV	426002	426934	-	933	875
YDL014W	chrIV	427364	428347	+	984	4283
YDL013W	chrIV	429067	430926	+	1860	376
YDL012C	chrIV	431108	431386	-	279	410
YDL012C	chrIV	431473	431517	-	45	86
YDL011C	chrIV	432308	432631	-	324	72
YDL010W	chrIV	432330	433025	+	696	243
YDL009C	chrIV	432925	433248	-	324	124
YDL008W	chrIV	433497	433994	+	498	282
YDL007C-A	chrIV	436567	436824	-	258	1
YDL007W	chrIV	438047	439360	+	1314	1941
YDL006W	chrIV	439909	440754	+	846	243
YDL005C	chrIV	441014	442309	-	1296	509
YDL004W	chrIV	443029	443511	+	483	629
YDL003W	chrIV	444683	446383	+	1701	212
YDL002C	chrIV	446967	447578	-	612	176
YDL001W	chrIV	447984	449276	+	1293	105
YDR001C	chrIV	450220	452475	-	2256	1829
YDR002W	chrIV	453045	453650	+	606	2539
YDR003W	chrIV	454122	454754	+	633	312
YDR003W-A	chrIV	454782	454904	+	123	72
YDR004W	chrIV	455201	456583	+	1383	178
YDR005C	chrIV	456836	458017	-	1182	323
YDR005C	chrIV	458098	458103	-	6	5
YDR006C	chrIV	458542	461247	-	2706	518
YDR007W	chrIV	461842	462516	+	675	456
YDR008C	chrIV	462252	462602	-	351	199
YDR009W	chrIV	463434	464996	+	1563	88
YDR010C	chrIV	465051	465383	-	333	14
YDR011W	chrIV	465919	470424	+	4506	1792
YDR012W	chrIV	471853	472941	+	1089	2939
YDR013W	chrIV	473157	473783	+	627	131
YDR014W	chrIV	474046	475989	+	1944	47
YDR014W-A	chrIV	477797	478285	+	489	6
YDR015C	chrIV	477960	478199	-	240	4
YDR016C	chrIV	478474	478758	-	285	176
YDR017C	chrIV	479115	482267	-	3153	537
YDR018C	chrIV	482670	483860	-	1191	59
YDR019C	chrIV	484163	485365	-	1203	1093
YDR020C	chrIV	485746	486444	-	699	79
YDR021W	chrIV	486804	488003	+	1200	40
YDR022C	chrIV	488072	488662	-	591	107
YDR023W	chrIV	489508	490896	+	1389	2397
YDR024W	chrIV	491017	491502	+	486	24
YDR025W	chrIV	491515	491559	+	45	448
YDR025W	chrIV	491899	492324	+	426	7705
YDR026C	chrIV	492556	494268	-	1713	329
YDR027C	chrIV	494649	497318	-	2670	454
YDR028C	chrIV	497835	500879	-	3045	1811
YDR029W	chrIV	501100	501414	+	315	23
YDR030C	chrIV	501753	503273	-	1521	57
YDR031W	chrIV	503498	503863	+	366	56
YDR032C	chrIV	504099	504695	-	597	1994
YDR033W	chrIV	508147	509109	+	963	4238
YDR034C	chrIV	509737	512109	-	2373	302
YDR034C-D	chrIV	514043	518062	-	4020	18
YDR034C-D	chrIV	518064	519356	-	1293	2
YDR034C-C	chrIV	518040	519356	-	1317	2
YDR034C-A	chrIV	520516	520692	-	177	7
YDR034W-B	chrIV	521314	521469	+	156	35
YDR035W	chrIV	521816	522928	+	1113	2415
YDR037W	chrIV	525440	527215	+	1776	5318
YDR038C	chrIV	527422	530697	-	3276	109
YDR039C	chrIV	531307	534582	-	3276	0
YDR040C	chrIV	535192	538467	-	3276	120
YDR041W	chrIV	539803	540414	+	612	448
YDR042C	chrIV	540601	541203	-	603	2
YDR043C	chrIV	542674	543369	-	696	97
YDR044W	chrIV	546642	547628	+	987	1696
YDR045C	chrIV	547978	548310	-	333	175
YDR046C	chrIV	548762	550576	-	1815	2051
YDR047W	chrIV	551860	552948	+	1089	788
YDR048C	chrIV	553084	553398	-	315	9
YDR049W	chrIV	553254	555152	+	1899	205
YDR050C	chrIV	555726	556472	-	747	37036
YDR051C	chrIV	557056	558060	-	1005	289
YDR052C	chrIV	558511	560625	-	2115	372
YDR053W	chrIV	560249	560644	+	396	60
YDR054C	chrIV	561440	562327	-	888	1072
YDR055W	chrIV	563527	564861	+	1335	1860
YDR056C	chrIV	565023	565640	-	618	744
YDR057W	chrIV	565927	567555	+	1629	309
YDR058C	chrIV	567723	568703	-	981	71
YDR059C	chrIV	569234	569633	-	400	154
YDR059C	chrIV	569724	569770	-	47	38
YDR060W	chrIV	570649	573726	+	3078	527
YDR061W	chrIV	574164	575783	+	1620	357
YDR062W	chrIV	576474	578159	+	1686	1477
YDR063W	chrIV	578663	579112	+	450	289
YDR064W	chrIV	579458	579478	+	21	934
YDR064W	chrIV	580018	580452	+	435	9031
YDR065W	chrIV	580687	581784	+	1098	53
YDR066C	chrIV	581908	582498	-	591	75
YDR067C	chrIV	582791	583465	-	675	219
YDR068W	chrIV	583713	584645	+	933	413
YDR069C	chrIV	584939	587719	-	2781	203
YDR070C	chrIV	588098	588379	-	282	55
YDR071C	chrIV	588827	589402	-	576	729
YDR072C	chrIV	589761	591344	-	1584	1178
YDR073W	chrIV	592439	592948	+	510	549
YDR074W	chrIV	593893	596583	+	2691	4992
YDR075W	chrIV	597156	598082	+	927	102
YDR076W	chrIV	598468	599688	+	1221	72
YDR077W	chrIV	600793	601809	+	1017	33621
YDR078C	chrIV	602198	602869	-	672	49
YDR079W	chrIV	603064	603399	+	336	45
YDR079C-A	chrIV	603593	603811	-	219	71
YDR080W	chrIV	604008	606986	+	2979	167
YDR081C	chrIV	607304	610081	-	2778	271
YDR082W	chrIV	610441	611925	+	1485	102
YDR083W	chrIV	612073	613251	+	1179	139
YDR084C	chrIV	613405	614004	-	600	376
YDR085C	chrIV	614288	616150	-	1863	637
YDR086C	chrIV	616928	617170	-	243	719
YDR087C	chrIV	617470	618306	-	837	340
YDR088C	chrIV	618497	619645	-	1149	221
YDR089W	chrIV	622112	624721	+	2610	590
YDR090C	chrIV	625066	625998	-	933	288
YDR091C	chrIV	626708	628534	-	1827	466
YDR092W	chrIV	629876	629905	+	30	41
YDR092W	chrIV	630174	630605	+	432	497
YDR093W	chrIV	631282	636120	+	4839	1805
YDR094W	chrIV	635840	636175	+	336	411
YDR095C	chrIV	636117	636527	-	411	35
YDR096W	chrIV	637139	639823	+	2685	1025
YDR097C	chrIV	640109	643837	-	3729	254
YDR098C	chrIV	644178	645035	-	858	551
YDR098C-B	chrIV	645858	649820	-	3963	8
YDR098C-B	chrIV	649822	651126	-	1305	0
YDR098C-A	chrIV	649804	651126	-	1323	0
YDR099W	chrIV	653607	654428	+	822	2071
YDR101C	chrIV	655686	657467	-	1782	206
YDR102C	chrIV	657648	657980	-	333	6
YDR103W	chrIV	658350	661103	+	2754	296
YDR104C	chrIV	661173	664910	-	3738	115
YDR105C	chrIV	665349	666770	-	1422	404
YDR106W	chrIV	667004	667858	+	855	16
YDR107C	chrIV	669016	671034	-	2019	246
YDR108W	chrIV	671269	673365	+	2097	197
YDR109C	chrIV	673520	675667	-	2148	191
YDR110W	chrIV	676102	677802	+	1701	164
YDR111C	chrIV	678241	679764	-	1524	323
YDR112W	chrIV	679544	679852	+	309	40
YDR113C	chrIV	680496	681617	-	1122	200
YDR114C	chrIV	681924	682226	-	303	98
YDR115W	chrIV	682175	682492	+	318	302
YDR116C	chrIV	682724	683581	-	858	367
YDR117C	chrIV	683946	685643	-	1698	332
YDR118W	chrIV	685882	687840	+	1959	87
YDR118W-A	chrIV	687768	687884	+	117	21
YDR119W	chrIV	688227	690533	+	2307	493
YDR119W-A	chrIV	691014	691214	+	201	94
YDR120C	chrIV	691549	693261	-	1713	309
YDR121W	chrIV	693585	694175	+	591	267
YDR122W	chrIV	694700	697894	+	3195	1254
YDR123C	chrIV	698554	699468	-	915	80
YDR124W	chrIV	700315	701289	+	975	63
YDR125C	chrIV	701397	702758	-	1362	53
YDR126W	chrIV	703234	704244	+	1011	129
YDR127W	chrIV	704484	709250	+	4767	2005
YDR128W	chrIV	709549	712995	+	3447	461
YDR129C	chrIV	713340	715247	-	1908	3183
YDR129C	chrIV	715359	715379	-	21	18
YDR130C	chrIV	715747	716622	-	876	127
YDR131C	chrIV	716790	718460	-	1671	87
YDR132C	chrIV	718816	720303	-	1488	106
YDR133C	chrIV	720962	721297	-	336	3431
YDR135C	chrIV	723004	727551	-	4548	1614
YDR136C	chrIV	727711	728283	-	573	13
YDR137W	chrIV	728259	730250	+	1992	268
YDR138W	chrIV	730578	732836	+	2259	178
YDR139C	chrIV	733618	733702	-	85	146
YDR139C	chrIV	733776	733924	-	149	152
YDR140W	chrIV	734138	734803	+	666	126
YDR141C	chrIV	734901	739997	-	5097	491
YDR142C	chrIV	740473	741600	-	1128	189
YDR143C	chrIV	742042	743874	-	1833	534
YDR144C	chrIV	744311	746101	-	1791	463
YDR145W	chrIV	746738	748357	+	1620	740
YDR146C	chrIV	748613	750742	-	2130	316
YDR147W	chrIV	751631	753235	+	1605	147
YDR148C	chrIV	753675	755066	-	1392	985
YDR149C	chrIV	755555	756262	-	708	16
YDR150W	chrIV	755628	763874	+	8247	859
YDR151C	chrIV	764178	765155	-	978	336
