# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap/SNF2_1_Aligned_counts.txt" "./databases/alignment/SNF2_1_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_1_Aligned.sortedByCoord.out.bam
YDR154C	chrIV	768403	768753	-	351	18728
YDR155C	chrIV	768512	769000	-	489	26087
YDR156W	chrIV	769525	769938	+	414	536
YDR157W	chrIV	769931	770332	+	402	126
YDR158W	chrIV	770357	771454	+	1098	7121
YDR159W	chrIV	771877	775782	+	3906	823
YDR160W	chrIV	776163	778721	+	2559	765
YDR161W	chrIV	779043	780206	+	1164	615
YDR162C	chrIV	780390	781100	-	711	703
YDR163W	chrIV	781423	781950	+	528	485
YDR164C	chrIV	782041	784215	-	2175	753
YDR165W	chrIV	784871	786205	+	1335	443
YDR167W	chrIV	789449	790069	+	621	915
YDR168W	chrIV	790328	791848	+	1521	1352
YDR169C	chrIV	792348	793889	-	1542	1276
YDR169C-A	chrIV	794574	794723	-	150	4
YDR170C	chrIV	796193	802222	-	6030	2760
YDR170W-A	chrIV	803195	804517	+	1323	257
YDR171W	chrIV	806621	807748	+	1128	4099
YDR172W	chrIV	808324	810381	+	2058	3348
YDR173C	chrIV	810565	811632	-	1068	355
YDR174W	chrIV	812110	812850	+	741	3637
YDR175C	chrIV	813193	814152	-	960	851
YDR176W	chrIV	814452	816560	+	2109	1540
YDR177W	chrIV	816878	817525	+	648	1723
YDR178W	chrIV	817950	818495	+	546	1973
YDR179C	chrIV	818708	819196	-	489	67
YDR179W-A	chrIV	819433	820824	+	1392	130
YDR180W	chrIV	821295	825776	+	4482	325
YDR181C	chrIV	825910	827355	-	1446	660
YDR182W	chrIV	827582	829057	+	1476	1671
YDR182W-A	chrIV	829151	829354	+	204	53
YDR183W	chrIV	829585	830277	+	693	261
YDR183C-A	chrIV	830397	830654	-	258	33
YDR184C	chrIV	830629	831513	-	885	147
YDR185C	chrIV	831934	832473	-	540	334
YDR186C	chrIV	832859	835492	-	2634	1818
YDR187C	chrIV	836228	836746	-	519	753
YDR188W	chrIV	836421	838061	+	1641	5387
YDR189W	chrIV	838392	840392	+	2001	1250
YDR190C	chrIV	840604	841995	-	1392	2147
YDR191W	chrIV	842337	843449	+	1113	276
YDR192C	chrIV	843569	844861	-	1293	443
YDR193W	chrIV	844554	844952	+	399	97
YDR194C	chrIV	845952	847946	-	1995	1126
YDR194W-A	chrIV	848071	848223	+	153	0
YDR195W	chrIV	848599	850200	+	1602	504
YDR196C	chrIV	850274	850999	-	726	973
YDR197W	chrIV	851228	852397	+	1170	334
YDR198C	chrIV	852533	853972	-	1440	246
YDR199W	chrIV	854175	854540	+	366	358
YDR200C	chrIV	854279	856093	-	1815	1025
YDR201W	chrIV	856317	856814	+	498	496
YDR202C	chrIV	856898	857953	-	1056	602
YDR203W	chrIV	857682	857999	+	318	137
YDR204W	chrIV	858137	859144	+	1008	916
YDR205W	chrIV	859346	861520	+	2175	648
YDR206W	chrIV	862054	864708	+	2655	1243
YDR207C	chrIV	865012	867522	-	2511	908
YDR208W	chrIV	868224	870563	+	2340	1399
YDR209C	chrIV	871036	871449	-	414	1062
YDR210W	chrIV	871074	871301	+	228	749
YDR210W-B	chrIV	872112	873404	+	1293	33
YDR210W-B	chrIV	873406	877425	+	4020	10
YDR210W-A	chrIV	872112	873428	+	1317	33
YDR210C-D	chrIV	878659	882621	-	3963	11
YDR210C-D	chrIV	882623	883927	-	1305	10
YDR210C-C	chrIV	882605	883927	-	1323	10
YDR211W	chrIV	884727	886865	+	2139	1507
YDR212W	chrIV	887232	888911	+	1680	2599
YDR213W	chrIV	889751	892492	+	2742	530
YDR214W	chrIV	892875	893927	+	1053	1350
YDR215C	chrIV	894089	894502	-	414	35
YDR216W	chrIV	895035	899006	+	3972	1899
YDR217C	chrIV	899551	903480	-	3930	815
YDR218C	chrIV	903781	905052	-	1272	49
YDR219C	chrIV	905455	906852	-	1398	691
YDR220C	chrIV	907000	907293	-	294	12
YDR221W	chrIV	907330	909438	+	2109	701
YDR222W	chrIV	910054	911301	+	1248	239
YDR223W	chrIV	912099	913502	+	1404	256
YDR224C	chrIV	914317	914712	-	396	9661
YDR225W	chrIV	915530	915928	+	399	8698
YDR226W	chrIV	916486	917154	+	669	7127
YDR227W	chrIV	917571	921647	+	4077	627
YDR228C	chrIV	921926	923806	-	1881	758
YDR229W	chrIV	924785	926146	+	1362	1112
YDR230W	chrIV	926223	926570	+	348	452
YDR231C	chrIV	926293	926910	-	618	804
YDR232W	chrIV	927452	929098	+	1647	1897
YDR233C	chrIV	929470	930357	-	888	5083
YDR234W	chrIV	931129	933210	+	2082	899
YDR235W	chrIV	933504	935138	+	1635	447
YDR236C	chrIV	935236	935892	-	657	785
YDR237W	chrIV	936615	937493	+	879	524
YDR238C	chrIV	937895	940816	-	2922	3392
YDR239C	chrIV	941057	943420	-	2364	428
YDR240C	chrIV	943674	945152	-	1479	210
YDR241W	chrIV	945151	945438	+	288	40
YDR242W	chrIV	946807	948456	+	1650	412
YDR243C	chrIV	948518	950284	-	1767	310
YDR244W	chrIV	950563	952401	+	1839	942
YDR245W	chrIV	952800	953981	+	1182	1754
YDR246W	chrIV	954288	954947	+	660	1026
YDR246W-A	chrIV	955133	955333	+	201	83
YDR247W	chrIV	956013	957398	+	1386	673
YDR248C	chrIV	957758	958339	-	582	351
YDR249C	chrIV	958681	959802	-	1122	194
YDR250C	chrIV	960086	960361	-	276	22
YDR251W	chrIV	960614	963106	+	2493	3565
YDR252W	chrIV	963412	963861	+	450	115
YDR253C	chrIV	963990	964565	-	576	365
YDR254W	chrIV	965113	966489	+	1377	452
YDR255C	chrIV	966557	967822	-	1266	573
YDR256C	chrIV	968133	969680	-	1548	418
YDR257C	chrIV	969990	971474	-	1485	619
YDR258C	chrIV	971808	974243	-	2436	1231
YDR259C	chrIV	974631	975782	-	1152	442
YDR260C	chrIV	976717	977229	-	513	729
YDR261C	chrIV	977521	979209	-	1689	1223
YDR261W-B	chrIV	981462	982754	+	1293	27
YDR261W-B	chrIV	982756	986775	+	4020	31
YDR261W-A	chrIV	981462	982778	+	1317	27
YDR261C-D	chrIV	987534	991043	-	3510	26
YDR261C-D	chrIV	991045	992349	-	1305	0
YDR261C-C	chrIV	991027	992349	-	1323	1
YDR262W	chrIV	993134	993952	+	819	1177
YDR263C	chrIV	994242	995534	-	1293	122
YDR264C	chrIV	996029	998323	-	2295	2199
YDR265W	chrIV	998864	999877	+	1014	508
YDR266C	chrIV	1000104	1002023	-	1920	661
YDR267C	chrIV	1002510	1003502	-	993	1014
YDR268W	chrIV	1004004	1005143	+	1140	274
YDR269C	chrIV	1005665	1005988	-	324	39
YDR270W	chrIV	1005675	1008689	+	3015	613
YDR271C	chrIV	1008395	1008766	-	372	126
YDR272W	chrIV	1009010	1009834	+	825	1069
YDR273W	chrIV	1010176	1011273	+	1098	277
YDR274C	chrIV	1011589	1011960	-	372	166
YDR275W	chrIV	1012252	1012959	+	708	540
YDR276C	chrIV	1013476	1013643	-	168	5557
YDR277C	chrIV	1014401	1015702	-	1302	959
YDR278C	chrIV	1017001	1017318	-	318	1
YDR279W	chrIV	1019368	1020420	+	1053	384
YDR280W	chrIV	1020747	1021664	+	918	974
YDR281C	chrIV	1022007	1022321	-	315	16
YDR282C	chrIV	1023511	1024755	-	1245	247
YDR283C	chrIV	1025070	1030049	-	4980	906
YDR284C	chrIV	1030550	1031419	-	870	1583
YDR285W	chrIV	1032436	1035063	+	2628	306
YDR286C	chrIV	1035231	1035575	-	345	274
YDR287W	chrIV	1035995	1036873	+	879	777
YDR288W	chrIV	1037195	1038106	+	912	367
YDR289C	chrIV	1038280	1039509	-	1230	744
YDR290W	chrIV	1039370	1039699	+	330	41
YDR291W	chrIV	1039728	1042961	+	3234	638
YDR292C	chrIV	1043146	1045011	-	1866	1841
YDR294C	chrIV	1050459	1052228	-	1770	2235
YDR295C	chrIV	1052623	1054647	-	2025	506
YDR296W	chrIV	1055212	1055892	+	681	1173
YDR297W	chrIV	1056551	1057600	+	1050	2675
YDR298C	chrIV	1058176	1058814	-	639	1878
YDR299W	chrIV	1059627	1061231	+	1605	121
YDR300C	chrIV	1061505	1062791	-	1287	1029
YDR301W	chrIV	1063352	1067425	+	4074	857
YDR302W	chrIV	1067731	1068390	+	660	592
YDR303C	chrIV	1068729	1071386	-	2658	870
YDR304C	chrIV	1071880	1072557	-	678	3186
YDR305C	chrIV	1072746	1073312	-	567	417
YDR305C	chrIV	1073402	1073488	-	87	46
YDR306C	chrIV	1073735	1075171	-	1437	932
YDR307W	chrIV	1075865	1077853	+	1989	681
YDR308C	chrIV	1078027	1078449	-	423	397
YDR309C	chrIV	1079048	1080199	-	1152	1560
YDR310C	chrIV	1081128	1084316	-	3189	1433
YDR311W	chrIV	1085065	1086993	+	1929	752
YDR312W	chrIV	1087581	1088942	+	1362	258
YDR313C	chrIV	1089219	1090079	-	861	462
YDR314C	chrIV	1090433	1092511	-	2079	127
YDR315C	chrIV	1092741	1093586	-	846	292
YDR316W	chrIV	1093763	1095178	+	1416	522
YDR316W-B	chrIV	1096064	1097368	+	1305	0
YDR316W-B	chrIV	1097370	1101332	+	3963	0
YDR316W-A	chrIV	1096064	1097386	+	1323	0
YDR317W	chrIV	1102184	1103428	+	1245	206
YDR318W	chrIV	1103758	1103809	+	52	13
YDR318W	chrIV	1103893	1104947	+	1055	411
YDR319C	chrIV	1105003	1105827	-	825	702
YDR320C	chrIV	1106095	1108101	-	2007	632
YDR320C-A	chrIV	1108280	1108498	-	219	489
YDR320W-B	chrIV	1108484	1108621	+	138	45
YDR321W	chrIV	1108702	1109847	+	1146	1580
YDR322W	chrIV	1110589	1111692	+	1104	524
YDR322C-A	chrIV	1112003	1112293	-	291	860
YDR323C	chrIV	1112480	1114027	-	1548	237
YDR324C	chrIV	1114433	1116763	-	2331	289
YDR325W	chrIV	1117126	1120233	+	3108	390
YDR326C	chrIV	1120609	1124925	-	4317	1245
YDR327W	chrIV	1125302	1125628	+	327	2491
YDR328C	chrIV	1125434	1126018	-	585	4263
YDR329C	chrIV	1126270	1127595	-	1326	1482
YDR330W	chrIV	1127872	1129374	+	1503	1288
YDR331W	chrIV	1129588	1130823	+	1236	627
YDR332W	chrIV	1131001	1133070	+	2070	419
YDR333C	chrIV	1133260	1135431	-	2172	1015
YDR334W	chrIV	1135932	1140476	+	4545	1720
YDR335W	chrIV	1141168	1144842	+	3675	3026
YDR336W	chrIV	1145092	1146036	+	945	385
YDR337W	chrIV	1146319	1147179	+	861	607
YDR338C	chrIV	1147379	1149466	-	2088	607
YDR339C	chrIV	1149951	1150520	-	570	578
YDR340W	chrIV	1150881	1151183	+	303	0
YDR341C	chrIV	1151803	1153626	-	1824	3004
YDR342C	chrIV	1154216	1155928	-	1713	621
YDR343C	chrIV	1159608	1161320	-	1713	273
YDR344C	chrIV	1162006	1162449	-	444	160
YDR345C	chrIV	1162957	1164660	-	1704	25087
YDR346C	chrIV	1167214	1168659	-	1446	3253
YDR347W	chrIV	1169178	1170143	+	966	991
YDR348C	chrIV	1170326	1171825	-	1500	2743
YDR349C	chrIV	1172386	1174176	-	1791	2200
YDR350C	chrIV	1176120	1178174	-	2055	1020
YDR352W	chrIV	1181801	1182754	+	954	571
YDR353W	chrIV	1183299	1184258	+	960	7829
YDR354W	chrIV	1184747	1185889	+	1143	1925
YDR354C-A	chrIV	1185139	1185282	-	144	335
YDR355C	chrIV	1186067	1186369	-	303	18
YDR356W	chrIV	1186107	1188941	+	2835	529
YDR357C	chrIV	1189199	1189567	-	369	251
YDR358W	chrIV	1190059	1191732	+	1674	1523
YDR359C	chrIV	1191936	1194884	-	2949	1122
YDR360W	chrIV	1194598	1195032	+	435	68
YDR361C	chrIV	1195412	1196263	-	852	432
YDR362C	chrIV	1196679	1198697	-	2019	496
YDR363W	chrIV	1199183	1200553	+	1371	472
YDR363W-A	chrIV	1202128	1202397	+	270	1302
YDR364C	chrIV	1202843	1204210	-	1368	344
YDR365C	chrIV	1204497	1206383	-	1887	1572
YDR365W-B	chrIV	1206997	1208301	+	1305	0
YDR365W-B	chrIV	1208303	1212265	+	3963	5
YDR365W-A	chrIV	1206997	1208319	+	1323	0
YDR366C	chrIV	1212438	1212836	-	399	27
YDR367W	chrIV	1212848	1212877	+	30	24
YDR367W	chrIV	1212979	1213614	+	636	599
YDR368W	chrIV	1213904	1214842	+	939	1610
YDR369C	chrIV	1215016	1217580	-	2565	336
YDR370C	chrIV	1217782	1219110	-	1329	403
YDR371W	chrIV	1219413	1220948	+	1536	619
YDR371C-A	chrIV	1219509	1219613	-	105	33
YDR372C	chrIV	1221112	1222149	-	1038	1861
YDR373W	chrIV	1222759	1223331	+	573	984
YDR374C	chrIV	1223474	1224394	-	921	7
YDR374W-A	chrIV	1224757	1225026	+	270	305
YDR375C	chrIV	1225166	1226536	-	1371	759
YDR376W	chrIV	1226822	1228303	+	1482	681
YDR377W	chrIV	1228611	1228916	+	306	1308
YDR378C	chrIV	1229349	1229609	-	261	1152
YDR379W	chrIV	1230167	1233196	+	3030	1532
YDR379C-A	chrIV	1233278	1233517	-	240	165
YDR380W	chrIV	1234218	1236125	+	1908	665
YDR381W	chrIV	1236558	1236842	+	285	633
YDR381W	chrIV	1237609	1238004	+	396	1693
YDR381C-A	chrIV	1238312	1238630	-	319	542
YDR381C-A	chrIV	1238825	1238850	-	26	25
YDR382W	chrIV	1239492	1239824	+	333	15270
YDR383C	chrIV	1239960	1240676	-	717	514
YDR384C	chrIV	1241204	1242031	-	828	633
YDR385W	chrIV	1243230	1245758	+	2529	3262
YDR386W	chrIV	1246084	1247982	+	1899	383
YDR387C	chrIV	1248154	1249821	-	1668	955
YDR388W	chrIV	1250186	1251634	+	1449	4658
YDR389W	chrIV	1252537	1254501	+	1965	737
YDR390C	chrIV	1254937	1256847	-	1911	1169
YDR391C	chrIV	1257358	1258056	-	699	975
YDR392W	chrIV	1258696	1259709	+	1014	848
YDR393W	chrIV	1259901	1261271	+	1371	480
YDR394W	chrIV	1261681	1262967	+	1287	3785
YDR395W	chrIV	1263324	1266158	+	2835	734
YDR396W	chrIV	1266295	1266795	+	501	508
YDR397C	chrIV	1266366	1266769	-	404	447
YDR397C	chrIV	1266862	1266898	-	37	83
YDR398W	chrIV	1267471	1269402	+	1932	783
YDR399W	chrIV	1270068	1270733	+	666	876
YDR400W	chrIV	1271063	1272085	+	1023	418
YDR401W	chrIV	1272223	1272786	+	564	30
YDR402C	chrIV	1272234	1273703	-	1470	48
YDR403W	chrIV	1274602	1276212	+	1611	117
YDR404C	chrIV	1276654	1277169	-	516	1017
YDR405W	chrIV	1277646	1278437	+	792	1415
YDR406W	chrIV	1279210	1283799	+	4590	881
YDR406W-A	chrIV	1283799	1284044	+	246	34
YDR407C	chrIV	1284069	1287938	-	3870	886
YDR408C	chrIV	1288215	1288859	-	645	1554
YDR409W	chrIV	1289406	1292120	+	2715	675
YDR410C	chrIV	1292372	1293091	-	720	608
YDR411C	chrIV	1293369	1294394	-	1026	1052
YDR412W	chrIV	1294693	1295400	+	708	441
YDR413C	chrIV	1294836	1295411	-	576	392
YDR414C	chrIV	1295598	1296686	-	1089	435
YDR415C	chrIV	1297037	1298161	-	1125	567
YDR416W	chrIV	1298432	1301011	+	2580	498
YDR417C	chrIV	1301555	1301926	-	372	6974
YDR418W	chrIV	1301616	1302113	+	498	9261
YDR419W	chrIV	1303174	1305072	+	1899	347
YDR421W	chrIV	1312040	1314892	+	2853	827
YDR422C	chrIV	1315326	1317773	-	2448	681
YDR423C	chrIV	1318046	1319275	-	1230	872
YDR424C	chrIV	1319387	1319617	-	231	666
YDR424C	chrIV	1319698	1319720	-	23	173
YDR424C	chrIV	1319817	1319841	-	25	138
YDR425W	chrIV	1320064	1321941	+	1878	689
YDR426C	chrIV	1321629	1322006	-	378	232
YDR427W	chrIV	1322205	1323386	+	1182	2003
YDR428C	chrIV	1323454	1324239	-	786	363
YDR429C	chrIV	1324477	1325301	-	825	4084
YDR430C	chrIV	1325501	1328470	-	2970	989
YDR431W	chrIV	1328390	1328701	+	312	12
YDR432W	chrIV	1328783	1330027	+	1245	8406
YDR433W	chrIV	1329600	1330040	+	441	4309
YDR434W	chrIV	1331237	1332841	+	1605	1254
YDR435C	chrIV	1332983	1333969	-	987	1088
YDR436W	chrIV	1334821	1336953	+	2133	1475
YDR437W	chrIV	1337352	1337774	+	423	82
YDR438W	chrIV	1338274	1339386	+	1113	424
YDR439W	chrIV	1339676	1340719	+	1044	266
YDR440W	chrIV	1342493	1344241	+	1749	507
YDR441C	chrIV	1344517	1345062	-	546	462
YDR442W	chrIV	1345647	1346039	+	393	245
YDR443C	chrIV	1345676	1349938	-	4263	786
YDR444W	chrIV	1350290	1352353	+	2064	622
YDR445C	chrIV	1352182	1352589	-	408	134
YDR446W	chrIV	1353725	1354633	+	909	7
YDR447C	chrIV	1354829	1355236	-	408	5322
YDR447C	chrIV	1355551	1355553	-	3	281
YDR448W	chrIV	1356065	1357369	+	1305	320
YDR449C	chrIV	1357580	1358902	-	1323	151
YDR450W	chrIV	1359923	1359969	+	47	1797
YDR450W	chrIV	1360405	1360798	+	394	10711
YDR451C	chrIV	1361120	1362181	-	1062	331
YDR452W	chrIV	1362878	1364902	+	2025	3918
YDR453C	chrIV	1365072	1365662	-	591	348
YDR454C	chrIV	1366264	1366827	-	564	2138
YDR455C	chrIV	1367373	1367681	-	309	108
YDR456W	chrIV	1367485	1369386	+	1902	1762
YDR457W	chrIV	1369790	1379596	+	9807	2309
YDR458C	chrIV	1380055	1382046	-	1992	858
YDR459C	chrIV	1382319	1383443	-	1125	669
YDR460W	chrIV	1383811	1384776	+	966	796
YDR461W	chrIV	1385176	1385286	+	111	468
YDR461C-A	chrIV	1385524	1385766	-	243	471
YDR462W	chrIV	1386073	1386516	+	444	527
YDR463W	chrIV	1386816	1388375	+	1560	1009
YDR464W	chrIV	1388872	1393179	+	4308	710
YDR464C-A	chrIV	1392492	1392680	-	189	78
YDR465C	chrIV	1393336	1394574	-	1239	1067
YDR466W	chrIV	1395121	1397817	+	2697	1251
YDR467C	chrIV	1397583	1397909	-	327	366
YDR468C	chrIV	1398026	1398700	-	675	851
YDR469W	chrIV	1399015	1399542	+	528	557
YDR470C	chrIV	1399706	1401214	-	1509	585
YDR471W	chrIV	1401770	1401800	+	31	676
YDR471W	chrIV	1402185	1402564	+	380	6664
YDR472W	chrIV	1403322	1404173	+	852	575
YDR473C	chrIV	1404445	1405854	-	1410	442
YDR475C	chrIV	1407464	1410094	-	2631	1536
YDR476C	chrIV	1410453	1411127	-	675	2745
YDR477W	chrIV	1412373	1414274	+	1902	1765
YDR478W	chrIV	1414575	1415171	+	597	101
YDR479C	chrIV	1415210	1416874	-	1665	1817
YDR480W	chrIV	1417399	1418370	+	972	537
YDR481C	chrIV	1418550	1420250	-	1701	2090
YDR482C	chrIV	1420431	1420838	-	408	786
YDR483W	chrIV	1421157	1422485	+	1329	3879
YDR484W	chrIV	1422763	1424688	+	1926	378
YDR485C	chrIV	1424820	1427207	-	2388	976
YDR486C	chrIV	1427431	1428120	-	690	976
YDR487C	chrIV	1428354	1428980	-	627	3408
YDR488C	chrIV	1429188	1430789	-	1602	358
YDR489W	chrIV	1431012	1431896	+	885	451
YDR490C	chrIV	1431968	1434268	-	2301	1016
YDR491C	chrIV	1434500	1434991	-	492	151
YDR492W	chrIV	1434924	1435874	+	951	1072
YDR493W	chrIV	1436217	1436588	+	372	217
YDR494W	chrIV	1436930	1438015	+	1086	890
YDR495C	chrIV	1438115	1441150	-	3036	452
YDR497C	chrIV	1443713	1445467	-	1755	8444
YDR498C	chrIV	1445843	1446994	-	1152	886
YDR499W	chrIV	1447830	1450073	+	2244	478
YDR500C	chrIV	1450198	1450457	-	260	8708
YDR500C	chrIV	1450847	1450853	-	7	985
YDR501W	chrIV	1451353	1452918	+	1566	106
YDR502C	chrIV	1453310	1454464	-	1155	2280
YDR503C	chrIV	1455042	1455866	-	825	443
YDR504C	chrIV	1456311	1456694	-	384	148
YDR505C	chrIV	1456695	1459220	-	2526	1186
YDR506C	chrIV	1459728	1461554	-	1827	517
YDR507C	chrIV	1462358	1465786	-	3429	1209
YDR508C	chrIV	1466453	1468444	-	1992	3251
YDR509W	chrIV	1468226	1468573	+	348	138
YDR510W	chrIV	1469400	1469705	+	306	2533
YDR510C-A	chrIV	1469695	1469811	-	117	529
YDR511W	chrIV	1470017	1470418	+	402	423
YDR512C	chrIV	1470500	1471063	-	564	734
YDR513W	chrIV	1471017	1471448	+	432	1989
YDR514C	chrIV	1471548	1472999	-	1452	375
YDR515W	chrIV	1473429	1474772	+	1344	267
YDR516C	chrIV	1474974	1476476	-	1503	9599
YDR517W	chrIV	1477239	1478357	+	1119	4029
YDR518W	chrIV	1478608	1480161	+	1554	1309
YDR519W	chrIV	1480425	1480832	+	408	875
YDR520C	chrIV	1481085	1483403	-	2319	353
YDR521W	chrIV	1483141	1483476	+	336	30
YDR522C	chrIV	1483795	1485303	-	1509	105
YDR523C	chrIV	1485566	1487038	-	1473	53
YDR524C	chrIV	1487542	1488990	-	1449	654
YDR524W-C	chrIV	1489403	1489492	+	90	5792
YDR524C-B	chrIV	1489598	1489798	-	201	41538
YDR524C-A	chrIV	1489871	1489990	-	120	34
YDR525W	chrIV	1489905	1490234	+	330	38
YDR525W-A	chrIV	1490596	1490835	+	240	790
YDR526C	chrIV	1491075	1491545	-	471	218
YDR527W	chrIV	1491094	1492413	+	1320	896
YDR528W	chrIV	1494586	1495857	+	1272	266
YDR529C	chrIV	1496165	1496548	-	384	1248
YDR530C	chrIV	1496791	1497768	-	978	1442
YDR531W	chrIV	1498232	1499335	+	1104	1119
YDR532C	chrIV	1499396	1500553	-	1158	368
YDR533C	chrIV	1501447	1502160	-	714	296
YDR534C	chrIV	1503314	1504900	-	1587	984
YDR535C	chrIV	1506606	1507058	-	453	33
YDR535C	chrIV	1507315	1507362	-	48	22
YDR536W	chrIV	1508005	1509714	+	1710	295
YDR537C	chrIV	1510856	1511461	-	606	313
YDR538W	chrIV	1510902	1511630	+	729	401
YDR539W	chrIV	1512094	1513605	+	1512	648
YDR540C	chrIV	1517136	1517675	-	540	108
YDR541C	chrIV	1519664	1520698	-	1035	557
YDR542W	chrIV	1523249	1523611	+	363	0
YDR543C	chrIV	1524634	1524933	-	300	0
YDR544C	chrIV	1525095	1525523	-	429	0
YDR545W	chrIV	1526321	1531711	+	5391	0
YDR545C-A	chrIV	1530863	1531342	-	480	0
YIL122W	chrIX	130610	131665	+	1056	809
YIL048W	chrIX	261437	264892	+	3456	1311
YIR019C	chrIX	389572	393675	-	4104	361
YIL177C	chrIX	483	4598	-	4116	0
YIL177C	chrIX	4987	6147	-	1161	0
YIL177W-A	chrIX	846	1328	+	483	0
YIL176C	chrIX	8793	9155	-	363	0
YIL173W	chrIX	11492	16141	+	4650	50
YIL172C	chrIX	16784	18553	-	1770	0
YIL171W-A	chrIX	18260	18712	+	453	0
YIL169C	chrIX	23119	26106	-	2988	392
YIL166C	chrIX	30938	32566	-	1629	205
YIL165C	chrIX	33718	34077	-	360	393
YIL164C	chrIX	34087	34686	-	600	386
YIL163C	chrIX	36899	37252	-	354	65
YIL162W	chrIX	37385	38983	+	1599	1878
YIL161W	chrIX	39433	40140	+	708	329
YIL160C	chrIX	40191	41444	-	1254	167
YIL159W	chrIX	41825	45952	+	4128	324
YIL158W	chrIX	46201	46815	+	615	457
YIL157C	chrIX	46949	47542	-	594	980
YIL156W-A	chrIX	47292	47693	+	402	396
YIL156W-B	chrIX	47690	47698	+	9	48
YIL156W-B	chrIX	47761	47973	+	213	688
YIL156W	chrIX	48091	51306	+	3216	819
YIL155C	chrIX	51759	53708	-	1950	3045
YIL154C	chrIX	53981	55021	-	1041	3338
YIL153W	chrIX	55198	56379	+	1182	2314
YIL152W	chrIX	56545	57252	+	708	486
YIL151C	chrIX	57338	60694	-	3357	1058
YIL150C	chrIX	61013	62728	-	1716	102
YIL149C	chrIX	63028	68067	-	5040	1572
YIL148W	chrIX	68708	68715	+	8	748
YIL148W	chrIX	69150	69528	+	379	11872
YIL147C	chrIX	69791	73453	-	3663	1183
YIL146C	chrIX	74184	75773	-	1590	338
YIL145C	chrIX	76354	77283	-	930	1252
YIL144W	chrIX	78074	80149	+	2076	718
YIL143C	chrIX	80510	83041	-	2532	1200
YIL142C-A	chrIX	83208	83540	-	333	350
YIL142W	chrIX	83302	84885	+	1584	4199
YIL141W	chrIX	85053	85442	+	390	47
YIL140W	chrIX	85366	87837	+	2472	1423
YIL139C	chrIX	87979	88716	-	738	294
YIL138C	chrIX	89230	89715	-	486	995
YIL137C	chrIX	89948	92788	-	2841	1280
YIL136W	chrIX	93619	94800	+	1182	3343
YIL135C	chrIX	95065	96375	-	1311	1637
YIL134C-A	chrIX	96522	96725	-	204	4
YIL134W	chrIX	97395	98330	+	936	248
YIL133C	chrIX	98527	99095	-	569	7120
YIL133C	chrIX	99386	99416	-	31	343
YIL132C	chrIX	99860	100501	-	642	121
YIL131C	chrIX	100781	102235	-	1455	235
YIL130W	chrIX	102782	105676	+	2895	628
YIL129C	chrIX	106107	113237	-	7131	1535
YIL128W	chrIX	113806	116904	+	3099	716
YIL127C	chrIX	117024	117644	-	621	308
YIL126W	chrIX	117992	122071	+	4080	2203
YIL125W	chrIX	122689	125733	+	3045	2556
YIL124W	chrIX	126204	127097	+	894	2836
YIL123W	chrIX	128151	129581	+	1431	3905
YIL121W	chrIX	132244	133872	+	1629	301
YIL120W	chrIX	134417	136108	+	1692	331
YIL119C	chrIX	136654	137877	-	1224	180
YIL118W	chrIX	139752	140447	+	696	1525
YIL117C	chrIX	140613	141569	-	957	2801
YIL116W	chrIX	142928	144085	+	1158	1405
YIL115W-A	chrIX	144268	144639	+	372	557
YIL115C	chrIX	144327	148709	-	4383	2036
YIL114C	chrIX	149143	149988	-	846	789
YIL113W	chrIX	150559	151188	+	630	265
YIL112W	chrIX	151595	154846	+	3252	1602
YIL111W	chrIX	155222	155222	+	1	116
YIL111W	chrIX	155311	155765	+	455	1487
YIL110W	chrIX	156045	157178	+	1134	353
YIL109C	chrIX	157385	160165	-	2781	3721
YIL108W	chrIX	160887	162977	+	2091	1281
YIL107C	chrIX	163278	165761	-	2484	1170
YIL106W	chrIX	166415	166434	+	20	12
YIL106W	chrIX	166520	167444	+	925	1125
YIL105C	chrIX	167581	169641	-	2061	1252
YIL105W-A	chrIX	167664	167804	+	141	251
YIL104C	chrIX	169982	171505	-	1524	186
YIL103W	chrIX	171751	173028	+	1278	338
YIL102C-A	chrIX	173365	173592	-	228	149
YIL102C	chrIX	174582	174887	-	306	23
YIL101C	chrIX	175307	177250	-	1944	619
YIL100C-A	chrIX	177343	177681	-	339	38
YIL100W	chrIX	177373	177726	+	354	31
YIL099W	chrIX	178004	179653	+	1650	203
YIL098C	chrIX	179772	180239	-	468	433
YIL097W	chrIX	180427	181977	+	1551	441
YIL096C	chrIX	182117	183127	-	1011	153
YIL095W	chrIX	183937	186369	+	2433	738
YIL094C	chrIX	186517	187632	-	1116	1763
YIL093C	chrIX	187990	188784	-	795	513
YIL092W	chrIX	189066	190967	+	1902	202
YIL091C	chrIX	191030	193195	-	2166	170
YIL090W	chrIX	193595	195070	+	1476	701
YIL089W	chrIX	195599	196216	+	618	124
YIL088C	chrIX	197931	199403	-	1473	2329
YIL087C	chrIX	199646	200119	-	474	716
YIL086C	chrIX	200153	200461	-	309	54
YIL085C	chrIX	200490	202043	-	1554	1192
