# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts/WT_2_Aligned_counts.txt" "./databases/alignment/WT_2_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/WT_2_Aligned.sortedByCoord.out.bam
YBR270C	chrII	742761	744398	-	1638	203
YBR271W	chrII	744852	746111	+	1260	249
YBR272C	chrII	746361	747803	-	1443	253
YBR273C	chrII	748061	749371	-	1311	685
YBR274W	chrII	749594	751177	+	1584	357
YBR275C	chrII	751356	757106	-	5751	469
YBR276C	chrII	757620	760043	-	2424	896
YBR277C	chrII	760215	760616	-	402	1
YBR278W	chrII	760294	760899	+	606	151
YBR279W	chrII	761257	762594	+	1338	985
YBR280C	chrII	762784	764697	-	1914	385
YBR281C	chrII	764970	767606	-	2637	501
YBR282W	chrII	768240	768680	+	441	285
YBR283C	chrII	768943	770415	-	1473	3126
YBR284W	chrII	771239	773632	+	2394	123
YBR285W	chrII	773922	774356	+	435	80
YBR286W	chrII	774700	776313	+	1614	7996
YBR287W	chrII	776571	777854	+	1284	2165
YBR288C	chrII	778012	779463	-	1452	515
YBR289W	chrII	779667	782384	+	2718	509
YBR290W	chrII	782591	783556	+	966	847
YBR291C	chrII	783673	784572	-	900	280
YBR292C	chrII	784702	785073	-	372	10
YBR293W	chrII	787006	788430	+	1425	377
YBR294W	chrII	789235	791814	+	2580	396
YBR295W	chrII	792849	796499	+	3651	494
YBR296C	chrII	796798	798522	-	1725	511
YBR296C-A	chrII	800123	800242	-	120	7
YBR297W	chrII	800523	801929	+	1407	432
YBR298C	chrII	802631	804475	-	1845	1668
YBR298C-A	chrII	805035	805256	-	222	1
YBR299W	chrII	805351	807105	+	1755	26
YBR300C	chrII	808600	809097	-	498	3
YBR301W	chrII	809057	809419	+	363	5
YBR302C	chrII	810340	811479	-	1140	0
YDR293C	chrIV	1045640	1049392	-	3753	3944
YDL183C	chrIV	130871	131833	-	963	114
YDL112W	chrIV	258915	263225	+	4311	967
YDL033C	chrIV	392659	393912	-	1254	186
YDR036C	chrIV	523211	524713	-	1503	518
YDR100W	chrIV	655013	655444	+	432	433
YDR166C	chrIV	786306	789221	-	2916	494
YDR351W	chrIV	1178666	1181260	+	2595	726
YDR420W	chrIV	1306267	1311675	+	5409	822
YDR496C	chrIV	1441433	1443403	-	1971	1064
YDL248W	chrIV	1802	2953	+	1152	65
YDL247W-A	chrIV	3762	3836	+	75	0
YDL247W	chrIV	5985	7814	+	1830	3
YDL246C	chrIV	8683	9756	-	1074	3
YDL245C	chrIV	11657	13360	-	1704	2
YDL244W	chrIV	16204	17226	+	1023	8
YDL243C	chrIV	17577	18566	-	990	169
YDL242W	chrIV	18959	19312	+	354	30
YDL241W	chrIV	20635	21006	+	372	343
YDL240C-A	chrIV	22471	22608	-	138	0
YDL240W	chrIV	22823	25876	+	3054	493
YDL239C	chrIV	26403	28775	-	2373	161
YDL238C	chrIV	28985	30454	-	1470	231
YDL237W	chrIV	30657	31829	+	1173	636
YDL236W	chrIV	32296	33234	+	939	1422
YDL235C	chrIV	33415	33918	-	504	493
YDL234C	chrIV	34237	36477	-	2241	1282
YDL233W	chrIV	36797	38173	+	1377	363
YDL232W	chrIV	38487	38597	+	111	224
YDL231C	chrIV	38867	42244	-	3378	754
YDL230W	chrIV	42700	43707	+	1008	504
YDL229W	chrIV	44065	45906	+	1842	4789
YDL228C	chrIV	45277	45918	-	642	49
YDL227C	chrIV	46271	48031	-	1761	175
YDL226C	chrIV	51115	52173	-	1059	1021
YDL225W	chrIV	52445	54100	+	1656	743
YDL224C	chrIV	54397	56346	-	1950	818
YDL223C	chrIV	57265	60405	-	3141	337
YDL222C	chrIV	60872	61801	-	930	55
YDL221W	chrIV	62011	62562	+	552	48
YDL220C	chrIV	62244	65018	-	2775	182
YDL219W	chrIV	65242	65306	+	65	21
YDL219W	chrIV	65378	65765	+	388	177
YDL218W	chrIV	66493	67446	+	954	41
YDL217C	chrIV	67983	68606	-	624	410
YDL216C	chrIV	68997	70319	-	1323	281
YDL215C	chrIV	70640	73918	-	3279	1097
YDL214C	chrIV	74446	76545	-	2100	62
YDL213C	chrIV	77289	77966	-	678	1214
YDL212W	chrIV	78426	79058	+	633	1702
YDL211C	chrIV	79294	80412	-	1119	171
YDL210W	chrIV	84270	85985	+	1716	73
YDL209C	chrIV	86207	87226	-	1020	215
YDL208W	chrIV	87512	87982	+	471	2461
YDL207W	chrIV	88248	89864	+	1617	814
YDL206W	chrIV	90176	92464	+	2289	381
YDL205C	chrIV	92762	93745	-	984	710
YDL204W	chrIV	94605	95786	+	1182	378
YDL203C	chrIV	96082	97953	-	1872	416
YDL202W	chrIV	98475	99224	+	750	422
YDL201W	chrIV	99561	100421	+	861	635
YDL200C	chrIV	100501	101067	-	567	159
YDL199C	chrIV	101290	103353	-	2064	197
YDL198C	chrIV	103649	104551	-	903	748
YDL197C	chrIV	104917	106494	-	1578	461
YDL196W	chrIV	106741	107070	+	330	16
YDL195W	chrIV	107208	111029	+	3822	2712
YDL194W	chrIV	111580	114234	+	2655	527
YDL193W	chrIV	114672	115799	+	1128	595
YDL192W	chrIV	116321	116866	+	546	5228
YDL191W	chrIV	117664	117666	+	3	0
YDL191W	chrIV	118158	118517	+	360	2914
YDL190C	chrIV	118707	121592	-	2886	1072
YDL189W	chrIV	122216	123589	+	1374	1036
YDL188C	chrIV	123865	124998	-	1134	748
YDL187C	chrIV	125509	125838	-	330	3
YDL186W	chrIV	125616	126449	+	834	127
YDL185C-A	chrIV	126608	126835	-	228	25
YDL185W	chrIV	126787	130002	+	3216	6337
YDL184C	chrIV	130407	130484	-	78	4929
YDL182W	chrIV	133437	134723	+	1287	2164
YDL181W	chrIV	135179	135436	+	258	153
YDL180W	chrIV	135896	137539	+	1644	490
YDL179W	chrIV	138291	139205	+	915	252
YDL178W	chrIV	139522	141114	+	1593	703
YDL177C	chrIV	141209	141721	-	513	230
YDL176W	chrIV	142097	144223	+	2127	360
YDL175C	chrIV	144484	145518	-	1035	348
YDL174C	chrIV	145826	147589	-	1764	1329
YDL173W	chrIV	148191	149078	+	888	455
YDL172C	chrIV	148607	149086	-	480	0
YDL171C	chrIV	149203	155640	-	6438	2859
YDL170W	chrIV	156318	157904	+	1587	269
YDL169C	chrIV	158064	158735	-	672	126
YDL168W	chrIV	159604	160764	+	1161	850
YDL167C	chrIV	160995	163154	-	2160	612
YDL166C	chrIV	163449	164042	-	594	629
YDL165W	chrIV	164290	164865	+	576	364
YDL164C	chrIV	164987	167254	-	2268	399
YDL163W	chrIV	166956	167258	+	303	0
YDL162C	chrIV	167359	167715	-	357	2
YDL161W	chrIV	167714	169078	+	1365	1106
YDL160C-A	chrIV	169366	169608	-	243	183
YDL160C	chrIV	170410	171930	-	1521	628
YDL159W-A	chrIV	172182	172313	+	132	4
YDL159W	chrIV	172481	174028	+	1548	250
YDL159C-B	chrIV	173056	173232	-	177	0
YDL158C	chrIV	173866	174174	-	309	76
YDL157C	chrIV	174232	174588	-	357	416
YDL156W	chrIV	174918	176486	+	1569	97
YDL155W	chrIV	176773	178056	+	1284	605
YDL154W	chrIV	178334	181039	+	2706	138
YDL153C	chrIV	181186	183018	-	1833	1359
YDL152W	chrIV	182822	183187	+	366	0
YDL151C	chrIV	183318	183899	-	582	13
YDL150W	chrIV	183343	184611	+	1269	499
YDL149W	chrIV	184925	187918	+	2994	322
YDL148C	chrIV	188154	190586	-	2433	969
YDL147W	chrIV	190924	192261	+	1338	1849
YDL146W	chrIV	192750	194225	+	1476	550
YDL145C	chrIV	194571	198176	-	3606	3266
YDL144C	chrIV	198662	199732	-	1071	630
YDL143W	chrIV	199996	201582	+	1587	3085
YDL142C	chrIV	201719	202570	-	852	283
YDL141W	chrIV	203039	205111	+	2073	513
YDL140C	chrIV	205360	210561	-	5202	3815
YDL139C	chrIV	211375	212046	-	672	214
YDL138W	chrIV	213351	215642	+	2292	438
YDL137W	chrIV	216529	217074	+	546	2415
YDL136W	chrIV	217600	217602	+	3	2
YDL136W	chrIV	218008	218367	+	360	1919
YDL135C	chrIV	218680	219288	-	609	565
YDL134C	chrIV	219662	220771	-	1110	1481
YDL133C-A	chrIV	221724	221801	-	78	4238
YDL133W	chrIV	222427	223740	+	1314	585
YDL132W	chrIV	224304	226751	+	2448	1362
YDL131W	chrIV	227393	228715	+	1323	898
YDL130W-A	chrIV	229171	229431	+	261	334
YDL130W	chrIV	229906	230019	+	114	3181
YDL130W	chrIV	230321	230527	+	207	5334
YDL129W	chrIV	231024	231899	+	876	103
YDL128W	chrIV	232652	233887	+	1236	1469
YDL127W	chrIV	234927	235853	+	927	178
YDL126C	chrIV	236157	238664	-	2508	8177
YDL125C	chrIV	239019	239398	-	380	1797
YDL125C	chrIV	239510	239606	-	97	319
YDL124W	chrIV	240259	241197	+	939	2356
YDL123W	chrIV	241418	241840	+	423	398
YDL122W	chrIV	242552	244981	+	2430	1435
YDL121C	chrIV	245133	245582	-	450	520
YDL120W	chrIV	245923	246447	+	525	555
YDL119C	chrIV	246689	247612	-	924	197
YDL118W	chrIV	247302	247682	+	381	6
YDL117W	chrIV	248581	251238	+	2658	622
YDL116W	chrIV	251566	253746	+	2181	618
YDL115C	chrIV	253995	254974	-	980	408
YDL115C	chrIV	255045	255126	-	82	17
YDL114W-A	chrIV	254935	255048	+	114	4
YDL114W	chrIV	255604	256530	+	927	5
YDL113C	chrIV	256633	258555	-	1923	565
YDL111C	chrIV	263313	264110	-	798	643
YDL110C	chrIV	264512	264964	-	453	1397
YDL109C	chrIV	265258	267201	-	1944	165
YDL108W	chrIV	267698	267725	+	28	0
YDL108W	chrIV	267807	268699	+	893	356
YDL107W	chrIV	268921	269976	+	1056	212
YDL106C	chrIV	270222	271901	-	1680	535
YDL105W	chrIV	272389	273597	+	1209	107
YDL104C	chrIV	273653	274876	-	1224	174
YDL103C	chrIV	275148	276581	-	1434	556
YDL102W	chrIV	276872	280165	+	3294	422
YDL101C	chrIV	280307	281848	-	1542	200
YDL100C	chrIV	282112	283176	-	1065	2372
YDL099W	chrIV	283419	284444	+	1026	1044
YDL098C	chrIV	284581	285165	-	585	123
YDL097C	chrIV	285391	286695	-	1305	2866
YDL096C	chrIV	286998	287324	-	327	3
YDL095W	chrIV	287059	289512	+	2454	1894
YDL094C	chrIV	289572	290081	-	510	28
YDL093W	chrIV	289909	292140	+	2232	461
YDL092W	chrIV	292781	293221	+	441	696
YDL091C	chrIV	293392	294759	-	1368	332
YDL090C	chrIV	295034	296329	-	1296	345
YDL089W	chrIV	296820	298274	+	1455	325
YDL088C	chrIV	298417	300003	-	1587	788
YDL087C	chrIV	300214	300999	-	786	300
YDL086W	chrIV	301413	302234	+	822	500
YDL086C-A	chrIV	301655	302089	-	435	0
YDL085C-A	chrIV	302464	302670	-	207	262
YDL085W	chrIV	303211	304848	+	1638	40
YDL084W	chrIV	305237	306577	+	1341	4085
YDL083C	chrIV	306926	307333	-	408	8770
YDL083C	chrIV	307766	307789	-	24	17
YDL082W	chrIV	308424	308427	+	4	4
YDL082W	chrIV	308793	309388	+	596	6554
YDL081C	chrIV	309802	310122	-	321	10245
YDL080C	chrIV	310642	312471	-	1830	595
YDL079C	chrIV	312951	314044	-	1094	399
YDL079C	chrIV	314337	314748	-	412	229
YDL078C	chrIV	315357	316388	-	1032	1791
YDL077C	chrIV	316971	320120	-	3150	430
YDL076C	chrIV	320668	321552	-	885	571
YDL075W	chrIV	322226	322282	+	57	1836
YDL075W	chrIV	322704	322988	+	285	7739
YDL074C	chrIV	324047	326149	-	2103	1024
YDL073W	chrIV	326613	329567	+	2955	602
YDL072C	chrIV	329836	330447	-	612	1960
YDL071C	chrIV	330666	331040	-	375	29
YDL070W	chrIV	331024	332940	+	1917	1900
YDL069C	chrIV	333121	333810	-	690	99
YDL068W	chrIV	333500	333829	+	330	6
YDL067C	chrIV	334217	334396	-	180	427
YDL066W	chrIV	334835	336121	+	1287	1115
YDL065C	chrIV	336249	337277	-	1029	661
YDL064W	chrIV	337487	337524	+	38	22
YDL064W	chrIV	337635	338070	+	436	441
YDL063C	chrIV	338272	340134	-	1863	302
YDL062W	chrIV	339857	340282	+	426	7
YDL061C	chrIV	340628	340798	-	171	5019
YDL060W	chrIV	341619	343985	+	2367	1076
YDL059C	chrIV	344237	344953	-	717	144
YDL058W	chrIV	345665	351037	+	5373	820
YDL057W	chrIV	351434	352420	+	987	125
YDL056W	chrIV	352877	355378	+	2502	525
YDL055C	chrIV	355674	356759	-	1086	12540
YDL054C	chrIV	359825	361285	-	1461	364
YDL053C	chrIV	361699	362256	-	558	602
YDL052C	chrIV	362672	363583	-	912	1516
YDL051W	chrIV	363952	364779	+	828	808
YDL050C	chrIV	364446	364817	-	372	44
YDL049C	chrIV	365068	365874	-	807	344
YDL048C	chrIV	366739	368211	-	1473	1745
YDL047W	chrIV	369771	370706	+	936	1063
YDL046W	chrIV	371240	371761	+	522	2072
YDL045W-A	chrIV	372248	372535	+	288	419
YDL045C	chrIV	372688	373608	-	921	448
YDL044C	chrIV	373967	375289	-	1323	125
YDL043C	chrIV	375680	376480	-	801	243
YDL042C	chrIV	376757	378445	-	1689	272
YDL041W	chrIV	378102	378455	+	354	0
YDL040C	chrIV	378874	381438	-	2565	1408
YDL039C	chrIV	381985	384081	-	2097	3018
YDL037C	chrIV	384601	385587	-	987	386
YDL036C	chrIV	387513	388901	-	1389	303
YDL035C	chrIV	389172	392057	-	2886	751
YDL034W	chrIV	391783	392127	+	345	4
YDL032W	chrIV	393690	394001	+	312	1
YDL031W	chrIV	394217	397204	+	2988	1078
YDL030W	chrIV	397537	399129	+	1593	379
YDL029W	chrIV	399340	399361	+	22	0
YDL029W	chrIV	399485	400638	+	1154	2386
YDL028C	chrIV	400997	403291	-	2295	376
YDL027C	chrIV	403695	404957	-	1263	478
YDL026W	chrIV	404749	405060	+	312	0
YDL025C	chrIV	405344	407206	-	1863	596
YDL025W-A	chrIV	405410	405514	+	105	0
YDL024C	chrIV	408451	409857	-	1407	24
YDL022C-A	chrIV	409808	410056	-	249	1
YDL023C	chrIV	411761	412081	-	321	6
YDL022W	chrIV	411825	413000	+	1176	4002
YDL021W	chrIV	413953	414888	+	936	104
YDL020C	chrIV	415113	416708	-	1596	1242
YDL019C	chrIV	417663	421514	-	3852	1340
YDL018C	chrIV	422833	423510	-	678	221
YDL017W	chrIV	424209	425732	+	1524	222
YDL016C	chrIV	425570	425872	-	303	197
YDL015C	chrIV	426002	426934	-	933	1733
YDL014W	chrIV	427364	428347	+	984	7341
YDL013W	chrIV	429067	430926	+	1860	624
YDL012C	chrIV	431108	431386	-	279	469
YDL012C	chrIV	431473	431517	-	45	52
YDL011C	chrIV	432308	432631	-	324	1
YDL010W	chrIV	432330	433025	+	696	167
YDL009C	chrIV	432925	433248	-	324	97
YDL008W	chrIV	433497	433994	+	498	325
YDL007C-A	chrIV	436567	436824	-	258	0
YDL007W	chrIV	438047	439360	+	1314	2940
YDL006W	chrIV	439909	440754	+	846	366
YDL005C	chrIV	441014	442309	-	1296	847
YDL004W	chrIV	443029	443511	+	483	876
YDL003W	chrIV	444683	446383	+	1701	225
YDL002C	chrIV	446967	447578	-	612	354
YDL001W	chrIV	447984	449276	+	1293	248
YDR001C	chrIV	450220	452475	-	2256	1885
YDR002W	chrIV	453045	453650	+	606	4027
YDR003W	chrIV	454122	454754	+	633	527
YDR003W-A	chrIV	454782	454904	+	123	137
YDR004W	chrIV	455201	456583	+	1383	357
YDR005C	chrIV	456836	458017	-	1182	621
YDR005C	chrIV	458098	458103	-	6	4
YDR006C	chrIV	458542	461247	-	2706	931
YDR007W	chrIV	461842	462516	+	675	350
YDR008C	chrIV	462252	462602	-	351	17
YDR009W	chrIV	463434	464996	+	1563	86
YDR010C	chrIV	465051	465383	-	333	14
YDR011W	chrIV	465919	470424	+	4506	2363
YDR012W	chrIV	471853	472941	+	1089	3687
YDR013W	chrIV	473157	473783	+	627	223
YDR014W	chrIV	474046	475989	+	1944	136
YDR014W-A	chrIV	477797	478285	+	489	2
YDR015C	chrIV	477960	478199	-	240	0
YDR016C	chrIV	478474	478758	-	285	222
YDR017C	chrIV	479115	482267	-	3153	1221
YDR018C	chrIV	482670	483860	-	1191	48
YDR019C	chrIV	484163	485365	-	1203	452
YDR020C	chrIV	485746	486444	-	699	192
YDR021W	chrIV	486804	488003	+	1200	134
YDR022C	chrIV	488072	488662	-	591	132
YDR023W	chrIV	489508	490896	+	1389	4428
YDR024W	chrIV	491017	491502	+	486	36
YDR025W	chrIV	491515	491559	+	45	206
YDR025W	chrIV	491899	492324	+	426	9453
YDR026C	chrIV	492556	494268	-	1713	610
YDR027C	chrIV	494649	497318	-	2670	675
YDR028C	chrIV	497835	500879	-	3045	1993
YDR029W	chrIV	501100	501414	+	315	41
YDR030C	chrIV	501753	503273	-	1521	100
YDR031W	chrIV	503498	503863	+	366	154
YDR032C	chrIV	504099	504695	-	597	1907
YDR033W	chrIV	508147	509109	+	963	7771
YDR034C	chrIV	509737	512109	-	2373	455
YDR034C-D	chrIV	514043	518062	-	4020	19
YDR034C-D	chrIV	518064	519356	-	1293	0
YDR034C-C	chrIV	518040	519356	-	1317	0
YDR034C-A	chrIV	520516	520692	-	177	12
YDR034W-B	chrIV	521314	521469	+	156	18
YDR035W	chrIV	521816	522928	+	1113	2118
YDR037W	chrIV	525440	527215	+	1776	7233
YDR038C	chrIV	527422	530697	-	3276	145
YDR039C	chrIV	531307	534582	-	3276	0
YDR040C	chrIV	535192	538467	-	3276	110
YDR041W	chrIV	539803	540414	+	612	601
YDR042C	chrIV	540601	541203	-	603	29
YDR043C	chrIV	542674	543369	-	696	362
YDR044W	chrIV	546642	547628	+	987	3151
YDR045C	chrIV	547978	548310	-	333	348
YDR046C	chrIV	548762	550576	-	1815	2314
YDR047W	chrIV	551860	552948	+	1089	1353
YDR048C	chrIV	553084	553398	-	315	1
YDR049W	chrIV	553254	555152	+	1899	416
YDR050C	chrIV	555726	556472	-	747	44071
YDR051C	chrIV	557056	558060	-	1005	531
YDR052C	chrIV	558511	560625	-	2115	698
YDR053W	chrIV	560249	560644	+	396	3
YDR054C	chrIV	561440	562327	-	888	1441
YDR055W	chrIV	563527	564861	+	1335	1883
YDR056C	chrIV	565023	565640	-	618	1043
YDR057W	chrIV	565927	567555	+	1629	536
YDR058C	chrIV	567723	568703	-	981	131
YDR059C	chrIV	569234	569633	-	400	179
YDR059C	chrIV	569724	569770	-	47	21
YDR060W	chrIV	570649	573726	+	3078	1571
YDR061W	chrIV	574164	575783	+	1620	554
YDR062W	chrIV	576474	578159	+	1686	1754
YDR063W	chrIV	578663	579112	+	450	503
YDR064W	chrIV	579458	579478	+	21	53
YDR064W	chrIV	580018	580452	+	435	12667
YDR065W	chrIV	580687	581784	+	1098	134
YDR066C	chrIV	581908	582498	-	591	128
YDR067C	chrIV	582791	583465	-	675	330
YDR068W	chrIV	583713	584645	+	933	685
YDR069C	chrIV	584939	587719	-	2781	334
YDR070C	chrIV	588098	588379	-	282	65
YDR071C	chrIV	588827	589402	-	576	1504
YDR072C	chrIV	589761	591344	-	1584	2531
YDR073W	chrIV	592439	592948	+	510	930
YDR074W	chrIV	593893	596583	+	2691	6519
YDR075W	chrIV	597156	598082	+	927	256
YDR076W	chrIV	598468	599688	+	1221	120
YDR077W	chrIV	600793	601809	+	1017	29592
YDR078C	chrIV	602198	602869	-	672	139
YDR079W	chrIV	603064	603399	+	336	152
YDR079C-A	chrIV	603593	603811	-	219	106
YDR080W	chrIV	604008	606986	+	2979	301
YDR081C	chrIV	607304	610081	-	2778	706
YDR082W	chrIV	610441	611925	+	1485	167
YDR083W	chrIV	612073	613251	+	1179	470
YDR084C	chrIV	613405	614004	-	600	500
YDR085C	chrIV	614288	616150	-	1863	684
YDR086C	chrIV	616928	617170	-	243	1526
YDR087C	chrIV	617470	618306	-	837	768
YDR088C	chrIV	618497	619645	-	1149	433
YDR089W	chrIV	622112	624721	+	2610	448
YDR090C	chrIV	625066	625998	-	933	460
YDR091C	chrIV	626708	628534	-	1827	1283
YDR092W	chrIV	629876	629905	+	30	26
YDR092W	chrIV	630174	630605	+	432	602
YDR093W	chrIV	631282	636120	+	4839	1617
YDR094W	chrIV	635840	636175	+	336	0
YDR095C	chrIV	636117	636527	-	411	4
YDR096W	chrIV	637139	639823	+	2685	1536
YDR097C	chrIV	640109	643837	-	3729	384
YDR098C	chrIV	644178	645035	-	858	953
YDR098C-B	chrIV	645858	649820	-	3963	6
YDR098C-B	chrIV	649822	651126	-	1305	0
YDR098C-A	chrIV	649804	651126	-	1323	0
YDR099W	chrIV	653607	654428	+	822	2520
YDR101C	chrIV	655686	657467	-	1782	707
YDR102C	chrIV	657648	657980	-	333	11
YDR103W	chrIV	658350	661103	+	2754	559
YDR104C	chrIV	661173	664910	-	3738	257
YDR105C	chrIV	665349	666770	-	1422	567
YDR106W	chrIV	667004	667858	+	855	31
YDR107C	chrIV	669016	671034	-	2019	327
YDR108W	chrIV	671269	673365	+	2097	310
YDR109C	chrIV	673520	675667	-	2148	300
YDR110W	chrIV	676102	677802	+	1701	302
YDR111C	chrIV	678241	679764	-	1524	537
YDR112W	chrIV	679544	679852	+	309	20
YDR113C	chrIV	680496	681617	-	1122	330
YDR114C	chrIV	681924	682226	-	303	1
YDR115W	chrIV	682175	682492	+	318	313
YDR116C	chrIV	682724	683581	-	858	590
YDR117C	chrIV	683946	685643	-	1698	540
YDR118W	chrIV	685882	687840	+	1959	166
YDR118W-A	chrIV	687768	687884	+	117	8
YDR119W	chrIV	688227	690533	+	2307	826
YDR119W-A	chrIV	691014	691214	+	201	169
YDR120C	chrIV	691549	693261	-	1713	796
YDR121W	chrIV	693585	694175	+	591	423
YDR122W	chrIV	694700	697894	+	3195	1480
YDR123C	chrIV	698554	699468	-	915	199
YDR124W	chrIV	700315	701289	+	975	134
YDR125C	chrIV	701397	702758	-	1362	108
YDR126W	chrIV	703234	704244	+	1011	194
YDR127W	chrIV	704484	709250	+	4767	2109
YDR128W	chrIV	709549	712995	+	3447	656
YDR129C	chrIV	713340	715247	-	1908	3411
YDR129C	chrIV	715359	715379	-	21	13
YDR130C	chrIV	715747	716622	-	876	224
YDR131C	chrIV	716790	718460	-	1671	144
YDR132C	chrIV	718816	720303	-	1488	234
YDR133C	chrIV	720962	721297	-	336	6598
YDR135C	chrIV	723004	727551	-	4548	1825
YDR136C	chrIV	727711	728283	-	573	18
YDR137W	chrIV	728259	730250	+	1992	506
YDR138W	chrIV	730578	732836	+	2259	379
YDR139C	chrIV	733618	733702	-	85	149
YDR139C	chrIV	733776	733924	-	149	184
YDR140W	chrIV	734138	734803	+	666	265
YDR141C	chrIV	734901	739997	-	5097	868
YDR142C	chrIV	740473	741600	-	1128	312
YDR143C	chrIV	742042	743874	-	1833	929
YDR144C	chrIV	744311	746101	-	1791	881
YDR145W	chrIV	746738	748357	+	1620	1118
YDR146C	chrIV	748613	750742	-	2130	431
YDR147W	chrIV	751631	753235	+	1605	281
YDR148C	chrIV	753675	755066	-	1392	1078
YDR149C	chrIV	755555	756262	-	708	0
YDR150W	chrIV	755628	763874	+	8247	1249
YDR151C	chrIV	764178	765155	-	978	708
YDR152W	chrIV	765706	766503	+	798	1283
YDR153C	chrIV	766736	767971	-	1236	848
YDR154C	chrIV	768403	768753	-	351	615
YDR155C	chrIV	768512	769000	-	489	7159
YDR156W	chrIV	769525	769938	+	414	377
YDR157W	chrIV	769931	770332	+	402	56
YDR158W	chrIV	770357	771454	+	1098	3363
YDR159W	chrIV	771877	775782	+	3906	639
YDR160W	chrIV	776163	778721	+	2559	502
YDR161W	chrIV	779043	780206	+	1164	896
YDR162C	chrIV	780390	781100	-	711	405
YDR163W	chrIV	781423	781950	+	528	307
YDR164C	chrIV	782041	784215	-	2175	547
YDR165W	chrIV	784871	786205	+	1335	699
YDR167W	chrIV	789449	790069	+	621	592
YDR168W	chrIV	790328	791848	+	1521	878
YDR169C	chrIV	792348	793889	-	1542	778
YDR169C-A	chrIV	794574	794723	-	150	12
YDR170C	chrIV	796193	802222	-	6030	1872
YDR170W-A	chrIV	803195	804517	+	1323	118
YDR171W	chrIV	806621	807748	+	1128	3288
YDR172W	chrIV	808324	810381	+	2058	2922
YDR173C	chrIV	810565	811632	-	1068	276
YDR174W	chrIV	812110	812850	+	741	2267
YDR175C	chrIV	813193	814152	-	960	509
YDR176W	chrIV	814452	816560	+	2109	895
YDR177W	chrIV	816878	817525	+	648	1076
YDR178W	chrIV	817950	818495	+	546	841
YDR179C	chrIV	818708	819196	-	489	49
YDR179W-A	chrIV	819433	820824	+	1392	122
YDR180W	chrIV	821295	825776	+	4482	315
YDR181C	chrIV	825910	827355	-	1446	343
YDR182W	chrIV	827582	829057	+	1476	989
YDR182W-A	chrIV	829151	829354	+	204	22
YDR183W	chrIV	829585	830277	+	693	181
YDR183C-A	chrIV	830397	830654	-	258	28
YDR184C	chrIV	830629	831513	-	885	344
YDR185C	chrIV	831934	832473	-	540	253
YDR186C	chrIV	832859	835492	-	2634	1725
YDR187C	chrIV	836228	836746	-	519	8
YDR188W	chrIV	836421	838061	+	1641	3176
YDR189W	chrIV	838392	840392	+	2001	882
YDR190C	chrIV	840604	841995	-	1392	2175
YDR191W	chrIV	842337	843449	+	1113	101
YDR192C	chrIV	843569	844861	-	1293	224
YDR193W	chrIV	844554	844952	+	399	4
YDR194C	chrIV	845952	847946	-	1995	1253
YDR194W-A	chrIV	848071	848223	+	153	0
YDR195W	chrIV	848599	850200	+	1602	348
YDR196C	chrIV	850274	850999	-	726	627
YDR197W	chrIV	851228	852397	+	1170	323
YDR198C	chrIV	852533	853972	-	1440	222
YDR199W	chrIV	854175	854540	+	366	17
YDR200C	chrIV	854279	856093	-	1815	373
YDR201W	chrIV	856317	856814	+	498	207
YDR202C	chrIV	856898	857953	-	1056	302
YDR203W	chrIV	857682	857999	+	318	0
YDR204W	chrIV	858137	859144	+	1008	482
YDR205W	chrIV	859346	861520	+	2175	434
YDR206W	chrIV	862054	864708	+	2655	971
YDR207C	chrIV	865012	867522	-	2511	672
YDR208W	chrIV	868224	870563	+	2340	688
YDR209C	chrIV	871036	871449	-	414	277
YDR210W	chrIV	871074	871301	+	228	0
YDR210W-B	chrIV	872112	873404	+	1293	0
YDR210W-B	chrIV	873406	877425	+	4020	2
YDR210W-A	chrIV	872112	873428	+	1317	0
YDR210C-D	chrIV	878659	882621	-	3963	15
YDR210C-D	chrIV	882623	883927	-	1305	0
YDR210C-C	chrIV	882605	883927	-	1323	0
YDR211W	chrIV	884727	886865	+	2139	1240
YDR212W	chrIV	887232	888911	+	1680	1966
YDR213W	chrIV	889751	892492	+	2742	727
YDR214W	chrIV	892875	893927	+	1053	1029
YDR215C	chrIV	894089	894502	-	414	13
YDR216W	chrIV	895035	899006	+	3972	461
YDR217C	chrIV	899551	903480	-	3930	524
YDR218C	chrIV	903781	905052	-	1272	20
YDR219C	chrIV	905455	906852	-	1398	453
YDR220C	chrIV	907000	907293	-	294	9
YDR221W	chrIV	907330	909438	+	2109	424
YDR222W	chrIV	910054	911301	+	1248	149
YDR223W	chrIV	912099	913502	+	1404	176
YDR224C	chrIV	914317	914712	-	396	8362
YDR225W	chrIV	915530	915928	+	399	9466
YDR226W	chrIV	916486	917154	+	669	5116
YDR227W	chrIV	917571	921647	+	4077	388
YDR228C	chrIV	921926	923806	-	1881	589
YDR229W	chrIV	924785	926146	+	1362	685
YDR230W	chrIV	926223	926570	+	348	23
YDR231C	chrIV	926293	926910	-	618	205
YDR232W	chrIV	927452	929098	+	1647	1688
