# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts/SNF2_2_Aligned_counts.txt" "./databases/alignment/SNF2_2_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_2_Aligned.sortedByCoord.out.bam
YDL133W	chrIV	222427	223740	+	1314	719
YDL132W	chrIV	224304	226751	+	2448	2096
YDL131W	chrIV	227393	228715	+	1323	1379
YDL130W-A	chrIV	229171	229431	+	261	575
YDL130W	chrIV	229906	230019	+	114	2478
YDL130W	chrIV	230321	230527	+	207	4862
YDL129W	chrIV	231024	231899	+	876	80
YDL128W	chrIV	232652	233887	+	1236	1640
YDL127W	chrIV	234927	235853	+	927	256
YDL126C	chrIV	236157	238664	-	2508	13845
YDL125C	chrIV	239019	239398	-	380	2626
YDL125C	chrIV	239510	239606	-	97	269
YDL124W	chrIV	240259	241197	+	939	2438
YDL123W	chrIV	241418	241840	+	423	522
YDL122W	chrIV	242552	244981	+	2430	1312
YDL121C	chrIV	245133	245582	-	450	687
YDL120W	chrIV	245923	246447	+	525	537
YDL119C	chrIV	246689	247612	-	924	307
YDL118W	chrIV	247302	247682	+	381	12
YDL117W	chrIV	248581	251238	+	2658	756
YDL116W	chrIV	251566	253746	+	2181	653
YDL115C	chrIV	253995	254974	-	980	570
YDL115C	chrIV	255045	255126	-	82	27
YDL114W-A	chrIV	254935	255048	+	114	4
YDL114W	chrIV	255604	256530	+	927	4
YDL113C	chrIV	256633	258555	-	1923	749
YDL111C	chrIV	263313	264110	-	798	551
YDL110C	chrIV	264512	264964	-	453	2625
YDL109C	chrIV	265258	267201	-	1944	199
YDL108W	chrIV	267698	267725	+	28	0
YDL108W	chrIV	267807	268699	+	893	299
YDL107W	chrIV	268921	269976	+	1056	226
YDL106C	chrIV	270222	271901	-	1680	744
YDL105W	chrIV	272389	273597	+	1209	125
YDL104C	chrIV	273653	274876	-	1224	155
YDL103C	chrIV	275148	276581	-	1434	837
YDL102W	chrIV	276872	280165	+	3294	390
YDL101C	chrIV	280307	281848	-	1542	308
YDL100C	chrIV	282112	283176	-	1065	3922
YDL099W	chrIV	283419	284444	+	1026	1222
YDL098C	chrIV	284581	285165	-	585	160
YDL097C	chrIV	285391	286695	-	1305	4020
YDL096C	chrIV	286998	287324	-	327	1
YDL095W	chrIV	287059	289512	+	2454	2915
YDL094C	chrIV	289572	290081	-	510	21
YDL093W	chrIV	289909	292140	+	2232	535
YDL092W	chrIV	292781	293221	+	441	702
YDL091C	chrIV	293392	294759	-	1368	475
YDL090C	chrIV	295034	296329	-	1296	538
YDL089W	chrIV	296820	298274	+	1455	361
YDL088C	chrIV	298417	300003	-	1587	812
YDL087C	chrIV	300214	300999	-	786	347
YDL086W	chrIV	301413	302234	+	822	737
YDL086C-A	chrIV	301655	302089	-	435	0
YDL085C-A	chrIV	302464	302670	-	207	339
YDL085W	chrIV	303211	304848	+	1638	202
YDL084W	chrIV	305237	306577	+	1341	4714
YDL083C	chrIV	306926	307333	-	408	7089
YDL083C	chrIV	307766	307789	-	24	13
YDL082W	chrIV	308424	308427	+	4	5
YDL082W	chrIV	308793	309388	+	596	4749
YDL081C	chrIV	309802	310122	-	321	8683
YDL080C	chrIV	310642	312471	-	1830	513
YDL079C	chrIV	312951	314044	-	1094	468
YDL079C	chrIV	314337	314748	-	412	225
YDL078C	chrIV	315357	316388	-	1032	2567
YDL077C	chrIV	316971	320120	-	3150	469
YDL076C	chrIV	320668	321552	-	885	711
YDL075W	chrIV	322226	322282	+	57	1610
YDL075W	chrIV	322704	322988	+	285	6564
YDL074C	chrIV	324047	326149	-	2103	963
YDL073W	chrIV	326613	329567	+	2955	594
YDL072C	chrIV	329836	330447	-	612	3224
YDL071C	chrIV	330666	331040	-	375	29
YDL070W	chrIV	331024	332940	+	1917	1156
YDL069C	chrIV	333121	333810	-	690	57
YDL068W	chrIV	333500	333829	+	330	0
YDL067C	chrIV	334217	334396	-	180	638
YDL066W	chrIV	334835	336121	+	1287	2162
YDL065C	chrIV	336249	337277	-	1029	705
YDL064W	chrIV	337487	337524	+	38	31
YDL064W	chrIV	337635	338070	+	436	431
YDL063C	chrIV	338272	340134	-	1863	101
YDL062W	chrIV	339857	340282	+	426	2
YDL061C	chrIV	340628	340798	-	171	3499
YDL060W	chrIV	341619	343985	+	2367	499
YDL059C	chrIV	344237	344953	-	717	298
YDL058W	chrIV	345665	351037	+	5373	1111
YDL057W	chrIV	351434	352420	+	987	306
YDL056W	chrIV	352877	355378	+	2502	594
YDL055C	chrIV	355674	356759	-	1086	13847
YDL054C	chrIV	359825	361285	-	1461	749
YDL053C	chrIV	361699	362256	-	558	625
YDL052C	chrIV	362672	363583	-	912	1283
YDL051W	chrIV	363952	364779	+	828	555
YDL050C	chrIV	364446	364817	-	372	46
YDL049C	chrIV	365068	365874	-	807	312
YDL048C	chrIV	366739	368211	-	1473	937
YDL047W	chrIV	369771	370706	+	936	1098
YDL046W	chrIV	371240	371761	+	522	2793
YDL045W-A	chrIV	372248	372535	+	288	351
YDL045C	chrIV	372688	373608	-	921	728
YDL044C	chrIV	373967	375289	-	1323	184
YDL043C	chrIV	375680	376480	-	801	160
YDL042C	chrIV	376757	378445	-	1689	221
YDL041W	chrIV	378102	378455	+	354	0
YDL040C	chrIV	378874	381438	-	2565	1628
YDL039C	chrIV	381985	384081	-	2097	398
YDL037C	chrIV	384601	385587	-	987	39
YDL036C	chrIV	387513	388901	-	1389	309
YDL035C	chrIV	389172	392057	-	2886	1285
YDL034W	chrIV	391783	392127	+	345	8
YDL032W	chrIV	393690	394001	+	312	0
YDL031W	chrIV	394217	397204	+	2988	505
YDL030W	chrIV	397537	399129	+	1593	347
YDL029W	chrIV	399340	399361	+	22	4
YDL029W	chrIV	399485	400638	+	1154	3788
YDL028C	chrIV	400997	403291	-	2295	425
YDL027C	chrIV	403695	404957	-	1263	532
YDL026W	chrIV	404749	405060	+	312	1
YDL025C	chrIV	405344	407206	-	1863	882
YDL025W-A	chrIV	405410	405514	+	105	0
YDL024C	chrIV	408451	409857	-	1407	105
YDL022C-A	chrIV	409808	410056	-	249	2
YDL023C	chrIV	411761	412081	-	321	2
YDL022W	chrIV	411825	413000	+	1176	2677
YDL021W	chrIV	413953	414888	+	936	263
YDL020C	chrIV	415113	416708	-	1596	1135
YDL019C	chrIV	417663	421514	-	3852	1909
YDL018C	chrIV	422833	423510	-	678	422
YDL017W	chrIV	424209	425732	+	1524	291
YDL016C	chrIV	425570	425872	-	303	215
YDL015C	chrIV	426002	426934	-	933	1570
YDL014W	chrIV	427364	428347	+	984	4656
YDL013W	chrIV	429067	430926	+	1860	839
YDL012C	chrIV	431108	431386	-	279	572
YDL012C	chrIV	431473	431517	-	45	60
YDL011C	chrIV	432308	432631	-	324	1
YDL010W	chrIV	432330	433025	+	696	288
YDL009C	chrIV	432925	433248	-	324	164
YDL008W	chrIV	433497	433994	+	498	392
YDL007C-A	chrIV	436567	436824	-	258	0
YDL007W	chrIV	438047	439360	+	1314	3888
YDL006W	chrIV	439909	440754	+	846	450
YDL005C	chrIV	441014	442309	-	1296	955
YDL004W	chrIV	443029	443511	+	483	1528
YDL003W	chrIV	444683	446383	+	1701	505
YDL002C	chrIV	446967	447578	-	612	390
YDL001W	chrIV	447984	449276	+	1293	293
YDR001C	chrIV	450220	452475	-	2256	2299
YDR002W	chrIV	453045	453650	+	606	4646
YDR003W	chrIV	454122	454754	+	633	803
YDR003W-A	chrIV	454782	454904	+	123	229
YDR004W	chrIV	455201	456583	+	1383	491
YDR005C	chrIV	456836	458017	-	1182	507
YDR005C	chrIV	458098	458103	-	6	5
YDR006C	chrIV	458542	461247	-	2706	1154
YDR007W	chrIV	461842	462516	+	675	433
YDR008C	chrIV	462252	462602	-	351	24
YDR009W	chrIV	463434	464996	+	1563	196
YDR010C	chrIV	465051	465383	-	333	79
YDR011W	chrIV	465919	470424	+	4506	1239
YDR012W	chrIV	471853	472941	+	1089	4735
YDR013W	chrIV	473157	473783	+	627	276
YDR014W	chrIV	474046	475989	+	1944	148
YDR014W-A	chrIV	477797	478285	+	489	8
YDR015C	chrIV	477960	478199	-	240	0
YDR016C	chrIV	478474	478758	-	285	359
YDR017C	chrIV	479115	482267	-	3153	927
YDR018C	chrIV	482670	483860	-	1191	197
YDR019C	chrIV	484163	485365	-	1203	222
YDR020C	chrIV	485746	486444	-	699	135
YDR021W	chrIV	486804	488003	+	1200	55
YDR022C	chrIV	488072	488662	-	591	287
YDR023W	chrIV	489508	490896	+	1389	3849
YDR024W	chrIV	491017	491502	+	486	8
YDR025W	chrIV	491515	491559	+	45	151
YDR025W	chrIV	491899	492324	+	426	8949
YDR026C	chrIV	492556	494268	-	1713	713
YDR027C	chrIV	494649	497318	-	2670	880
YDR028C	chrIV	497835	500879	-	3045	3007
YDR029W	chrIV	501100	501414	+	315	36
YDR030C	chrIV	501753	503273	-	1521	108
YDR031W	chrIV	503498	503863	+	366	139
YDR032C	chrIV	504099	504695	-	597	4437
YDR033W	chrIV	508147	509109	+	963	722
YDR034C	chrIV	509737	512109	-	2373	464
YDR034C-D	chrIV	514043	518062	-	4020	15
YDR034C-D	chrIV	518064	519356	-	1293	0
YDR034C-C	chrIV	518040	519356	-	1317	0
YDR034C-A	chrIV	520516	520692	-	177	10
YDR034W-B	chrIV	521314	521469	+	156	65
YDR035W	chrIV	521816	522928	+	1113	2958
YDR037W	chrIV	525440	527215	+	1776	6436
YDR038C	chrIV	527422	530697	-	3276	148
YDR039C	chrIV	531307	534582	-	3276	0
YDR040C	chrIV	535192	538467	-	3276	107
YDR041W	chrIV	539803	540414	+	612	793
YDR042C	chrIV	540601	541203	-	603	31
YDR043C	chrIV	542674	543369	-	696	226
YDR044W	chrIV	546642	547628	+	987	1135
YDR045C	chrIV	547978	548310	-	333	338
YDR046C	chrIV	548762	550576	-	1815	2053
YDR047W	chrIV	551860	552948	+	1089	1592
YDR048C	chrIV	553084	553398	-	315	0
YDR049W	chrIV	553254	555152	+	1899	419
YDR050C	chrIV	555726	556472	-	747	53716
YDR051C	chrIV	557056	558060	-	1005	767
YDR052C	chrIV	558511	560625	-	2115	899
YDR053W	chrIV	560249	560644	+	396	0
YDR054C	chrIV	561440	562327	-	888	2391
YDR055W	chrIV	563527	564861	+	1335	813
YDR056C	chrIV	565023	565640	-	618	1432
YDR057W	chrIV	565927	567555	+	1629	687
YDR058C	chrIV	567723	568703	-	981	243
YDR059C	chrIV	569234	569633	-	400	508
YDR059C	chrIV	569724	569770	-	47	61
YDR060W	chrIV	570649	573726	+	3078	682
YDR061W	chrIV	574164	575783	+	1620	623
YDR062W	chrIV	576474	578159	+	1686	2173
YDR063W	chrIV	578663	579112	+	450	625
YDR064W	chrIV	579458	579478	+	21	21
YDR064W	chrIV	580018	580452	+	435	11266
YDR065W	chrIV	580687	581784	+	1098	120
YDR066C	chrIV	581908	582498	-	591	137
YDR067C	chrIV	582791	583465	-	675	338
YDR068W	chrIV	583713	584645	+	933	856
YDR069C	chrIV	584939	587719	-	2781	369
YDR070C	chrIV	588098	588379	-	282	81
YDR071C	chrIV	588827	589402	-	576	1598
YDR072C	chrIV	589761	591344	-	1584	1533
YDR073W	chrIV	592439	592948	+	510	840
YDR074W	chrIV	593893	596583	+	2691	5087
YDR075W	chrIV	597156	598082	+	927	198
YDR076W	chrIV	598468	599688	+	1221	241
YDR077W	chrIV	600793	601809	+	1017	5487
YDR078C	chrIV	602198	602869	-	672	230
YDR079W	chrIV	603064	603399	+	336	172
YDR079C-A	chrIV	603593	603811	-	219	178
YDR080W	chrIV	604008	606986	+	2979	291
YDR081C	chrIV	607304	610081	-	2778	555
YDR082W	chrIV	610441	611925	+	1485	195
YDR083W	chrIV	612073	613251	+	1179	167
YDR084C	chrIV	613405	614004	-	600	809
YDR085C	chrIV	614288	616150	-	1863	635
YDR086C	chrIV	616928	617170	-	243	1789
YDR087C	chrIV	617470	618306	-	837	477
YDR088C	chrIV	618497	619645	-	1149	691
YDR089W	chrIV	622112	624721	+	2610	241
YDR090C	chrIV	625066	625998	-	933	598
YDR091C	chrIV	626708	628534	-	1827	565
YDR092W	chrIV	629876	629905	+	30	40
YDR092W	chrIV	630174	630605	+	432	1247
YDR093W	chrIV	631282	636120	+	4839	2123
YDR094W	chrIV	635840	636175	+	336	0
YDR095C	chrIV	636117	636527	-	411	7
YDR096W	chrIV	637139	639823	+	2685	2034
YDR097C	chrIV	640109	643837	-	3729	524
YDR098C	chrIV	644178	645035	-	858	1230
YDR098C-B	chrIV	645858	649820	-	3963	7
YDR098C-B	chrIV	649822	651126	-	1305	0
YDR098C-A	chrIV	649804	651126	-	1323	0
YDR099W	chrIV	653607	654428	+	822	3623
YDR101C	chrIV	655686	657467	-	1782	230
YDR102C	chrIV	657648	657980	-	333	6
YDR103W	chrIV	658350	661103	+	2754	591
YDR104C	chrIV	661173	664910	-	3738	418
YDR105C	chrIV	665349	666770	-	1422	746
YDR106W	chrIV	667004	667858	+	855	32
YDR107C	chrIV	669016	671034	-	2019	511
YDR108W	chrIV	671269	673365	+	2097	317
YDR109C	chrIV	673520	675667	-	2148	337
YDR110W	chrIV	676102	677802	+	1701	256
YDR111C	chrIV	678241	679764	-	1524	1160
YDR112W	chrIV	679544	679852	+	309	21
YDR113C	chrIV	680496	681617	-	1122	484
YDR114C	chrIV	681924	682226	-	303	6
YDR115W	chrIV	682175	682492	+	318	361
YDR116C	chrIV	682724	683581	-	858	455
YDR117C	chrIV	683946	685643	-	1698	651
YDR118W	chrIV	685882	687840	+	1959	206
YDR118W-A	chrIV	687768	687884	+	117	4
YDR119W	chrIV	688227	690533	+	2307	776
YDR119W-A	chrIV	691014	691214	+	201	41
YDR120C	chrIV	691549	693261	-	1713	406
YDR121W	chrIV	693585	694175	+	591	402
YDR122W	chrIV	694700	697894	+	3195	2261
YDR123C	chrIV	698554	699468	-	915	301
YDR124W	chrIV	700315	701289	+	975	144
YDR125C	chrIV	701397	702758	-	1362	97
YDR126W	chrIV	703234	704244	+	1011	222
YDR127W	chrIV	704484	709250	+	4767	2563
YDR128W	chrIV	709549	712995	+	3447	1078
YDR129C	chrIV	713340	715247	-	1908	4813
YDR129C	chrIV	715359	715379	-	21	6
YDR130C	chrIV	715747	716622	-	876	248
YDR131C	chrIV	716790	718460	-	1671	162
YDR132C	chrIV	718816	720303	-	1488	368
YDR133C	chrIV	720962	721297	-	336	2719
YDR135C	chrIV	723004	727551	-	4548	2663
YDR136C	chrIV	727711	728283	-	573	13
YDR137W	chrIV	728259	730250	+	1992	580
YDR138W	chrIV	730578	732836	+	2259	305
YDR139C	chrIV	733618	733702	-	85	193
YDR139C	chrIV	733776	733924	-	149	248
YDR140W	chrIV	734138	734803	+	666	267
YDR141C	chrIV	734901	739997	-	5097	980
YDR142C	chrIV	740473	741600	-	1128	431
YDR143C	chrIV	742042	743874	-	1833	722
YDR144C	chrIV	744311	746101	-	1791	832
YDR145W	chrIV	746738	748357	+	1620	1551
YDR146C	chrIV	748613	750742	-	2130	454
YDR147W	chrIV	751631	753235	+	1605	388
YDR148C	chrIV	753675	755066	-	1392	1441
YDR149C	chrIV	755555	756262	-	708	0
YDR150W	chrIV	755628	763874	+	8247	1674
YDR151C	chrIV	764178	765155	-	978	692
YDR152W	chrIV	765706	766503	+	798	1063
YDR153C	chrIV	766736	767971	-	1236	1033
YDR154C	chrIV	768403	768753	-	351	725
YDR155C	chrIV	768512	769000	-	489	7905
YDR156W	chrIV	769525	769938	+	414	335
YDR157W	chrIV	769931	770332	+	402	36
YDR158W	chrIV	770357	771454	+	1098	6728
YDR159W	chrIV	771877	775782	+	3906	579
YDR160W	chrIV	776163	778721	+	2559	614
YDR161W	chrIV	779043	780206	+	1164	510
YDR162C	chrIV	780390	781100	-	711	618
YDR163W	chrIV	781423	781950	+	528	380
YDR164C	chrIV	782041	784215	-	2175	567
YDR165W	chrIV	784871	786205	+	1335	332
YDR167W	chrIV	789449	790069	+	621	779
YDR168W	chrIV	790328	791848	+	1521	981
YDR169C	chrIV	792348	793889	-	1542	1039
YDR169C-A	chrIV	794574	794723	-	150	7
YDR170C	chrIV	796193	802222	-	6030	2399
YDR170W-A	chrIV	803195	804517	+	1323	164
YDR171W	chrIV	806621	807748	+	1128	3925
YDR172W	chrIV	808324	810381	+	2058	2860
YDR173C	chrIV	810565	811632	-	1068	248
YDR174W	chrIV	812110	812850	+	741	2700
YDR175C	chrIV	813193	814152	-	960	582
YDR176W	chrIV	814452	816560	+	2109	1194
YDR177W	chrIV	816878	817525	+	648	1465
YDR178W	chrIV	817950	818495	+	546	1434
YDR179C	chrIV	818708	819196	-	489	43
YDR179W-A	chrIV	819433	820824	+	1392	102
YDR180W	chrIV	821295	825776	+	4482	222
YDR181C	chrIV	825910	827355	-	1446	502
YDR182W	chrIV	827582	829057	+	1476	1153
YDR182W-A	chrIV	829151	829354	+	204	30
YDR183W	chrIV	829585	830277	+	693	187
YDR183C-A	chrIV	830397	830654	-	258	5
YDR184C	chrIV	830629	831513	-	885	60
YDR185C	chrIV	831934	832473	-	540	252
YDR186C	chrIV	832859	835492	-	2634	1198
YDR187C	chrIV	836228	836746	-	519	9
YDR188W	chrIV	836421	838061	+	1641	3814
YDR189W	chrIV	838392	840392	+	2001	1025
YDR190C	chrIV	840604	841995	-	1392	1957
YDR191W	chrIV	842337	843449	+	1113	187
YDR192C	chrIV	843569	844861	-	1293	283
YDR193W	chrIV	844554	844952	+	399	1
YDR194C	chrIV	845952	847946	-	1995	646
YDR194W-A	chrIV	848071	848223	+	153	1
YDR195W	chrIV	848599	850200	+	1602	263
YDR196C	chrIV	850274	850999	-	726	777
YDR197W	chrIV	851228	852397	+	1170	273
YDR198C	chrIV	852533	853972	-	1440	189
YDR199W	chrIV	854175	854540	+	366	27
YDR200C	chrIV	854279	856093	-	1815	530
YDR201W	chrIV	856317	856814	+	498	340
YDR202C	chrIV	856898	857953	-	1056	341
YDR203W	chrIV	857682	857999	+	318	0
YDR204W	chrIV	858137	859144	+	1008	868
YDR205W	chrIV	859346	861520	+	2175	504
YDR206W	chrIV	862054	864708	+	2655	1006
YDR207C	chrIV	865012	867522	-	2511	792
YDR208W	chrIV	868224	870563	+	2340	894
YDR209C	chrIV	871036	871449	-	414	239
YDR210W	chrIV	871074	871301	+	228	0
YDR210W-B	chrIV	872112	873404	+	1293	0
YDR210W-B	chrIV	873406	877425	+	4020	2
YDR210W-A	chrIV	872112	873428	+	1317	0
YDR210C-D	chrIV	878659	882621	-	3963	6
YDR210C-D	chrIV	882623	883927	-	1305	0
YDR210C-C	chrIV	882605	883927	-	1323	0
YDR211W	chrIV	884727	886865	+	2139	1309
YDR212W	chrIV	887232	888911	+	1680	2418
YDR213W	chrIV	889751	892492	+	2742	519
YDR214W	chrIV	892875	893927	+	1053	1320
YDR215C	chrIV	894089	894502	-	414	22
YDR216W	chrIV	895035	899006	+	3972	1105
YDR217C	chrIV	899551	903480	-	3930	624
YDR218C	chrIV	903781	905052	-	1272	24
YDR219C	chrIV	905455	906852	-	1398	456
YDR220C	chrIV	907000	907293	-	294	5
YDR221W	chrIV	907330	909438	+	2109	688
YDR222W	chrIV	910054	911301	+	1248	175
YDR223W	chrIV	912099	913502	+	1404	214
YDR224C	chrIV	914317	914712	-	396	6755
YDR225W	chrIV	915530	915928	+	399	5425
YDR226W	chrIV	916486	917154	+	669	6255
YDR227W	chrIV	917571	921647	+	4077	440
YDR228C	chrIV	921926	923806	-	1881	544
YDR229W	chrIV	924785	926146	+	1362	964
YDR230W	chrIV	926223	926570	+	348	24
YDR231C	chrIV	926293	926910	-	618	294
YDR232W	chrIV	927452	929098	+	1647	1582
YDR233C	chrIV	929470	930357	-	888	3937
YDR234W	chrIV	931129	933210	+	2082	595
YDR235W	chrIV	933504	935138	+	1635	307
YDR236C	chrIV	935236	935892	-	657	584
YDR237W	chrIV	936615	937493	+	879	400
YDR238C	chrIV	937895	940816	-	2922	3414
YDR239C	chrIV	941057	943420	-	2364	340
YDR240C	chrIV	943674	945152	-	1479	171
YDR241W	chrIV	945151	945438	+	288	42
YDR242W	chrIV	946807	948456	+	1650	350
YDR243C	chrIV	948518	950284	-	1767	224
YDR244W	chrIV	950563	952401	+	1839	709
YDR245W	chrIV	952800	953981	+	1182	1376
YDR246W	chrIV	954288	954947	+	660	866
YDR246W-A	chrIV	955133	955333	+	201	91
YDR247W	chrIV	956013	957398	+	1386	484
YDR248C	chrIV	957758	958339	-	582	267
YDR249C	chrIV	958681	959802	-	1122	139
YDR250C	chrIV	960086	960361	-	276	13
YDR251W	chrIV	960614	963106	+	2493	2534
YDR252W	chrIV	963412	963861	+	450	93
YDR253C	chrIV	963990	964565	-	576	270
YDR254W	chrIV	965113	966489	+	1377	311
YDR255C	chrIV	966557	967822	-	1266	453
YDR256C	chrIV	968133	969680	-	1548	332
YDR257C	chrIV	969990	971474	-	1485	452
YDR258C	chrIV	971808	974243	-	2436	1200
YDR259C	chrIV	974631	975782	-	1152	286
YDR260C	chrIV	976717	977229	-	513	730
YDR261C	chrIV	977521	979209	-	1689	976
YDR261W-B	chrIV	981462	982754	+	1293	0
YDR261W-B	chrIV	982756	986775	+	4020	33
YDR261W-A	chrIV	981462	982778	+	1317	0
YDR261C-D	chrIV	987534	991043	-	3510	9
YDR261C-D	chrIV	991045	992349	-	1305	0
YDR261C-C	chrIV	991027	992349	-	1323	0
YDR262W	chrIV	993134	993952	+	819	794
YDR263C	chrIV	994242	995534	-	1293	129
YDR264C	chrIV	996029	998323	-	2295	1993
YDR265W	chrIV	998864	999877	+	1014	406
YDR266C	chrIV	1000104	1002023	-	1920	544
YDR267C	chrIV	1002510	1003502	-	993	836
YDR268W	chrIV	1004004	1005143	+	1140	191
YDR269C	chrIV	1005665	1005988	-	324	0
YDR270W	chrIV	1005675	1008689	+	3015	375
YDR271C	chrIV	1008395	1008766	-	372	0
YDR272W	chrIV	1009010	1009834	+	825	986
YDR273W	chrIV	1010176	1011273	+	1098	216
YDR274C	chrIV	1011589	1011960	-	372	151
YDR275W	chrIV	1012252	1012959	+	708	402
YDR276C	chrIV	1013476	1013643	-	168	4413
YDR277C	chrIV	1014401	1015702	-	1302	605
YDR278C	chrIV	1017001	1017318	-	318	0
YDR279W	chrIV	1019368	1020420	+	1053	278
YDR280W	chrIV	1020747	1021664	+	918	791
YDR281C	chrIV	1022007	1022321	-	315	15
YDR282C	chrIV	1023511	1024755	-	1245	159
YDR283C	chrIV	1025070	1030049	-	4980	697
YDR284C	chrIV	1030550	1031419	-	870	1188
YDR285W	chrIV	1032436	1035063	+	2628	180
YDR286C	chrIV	1035231	1035575	-	345	205
YDR287W	chrIV	1035995	1036873	+	879	699
YDR288W	chrIV	1037195	1038106	+	912	278
YDR289C	chrIV	1038280	1039509	-	1230	532
YDR290W	chrIV	1039370	1039699	+	330	0
YDR291W	chrIV	1039728	1042961	+	3234	500
YDR292C	chrIV	1043146	1045011	-	1866	1432
YDR294C	chrIV	1050459	1052228	-	1770	1999
YDR295C	chrIV	1052623	1054647	-	2025	368
YDR296W	chrIV	1055212	1055892	+	681	1000
YDR297W	chrIV	1056551	1057600	+	1050	2137
YDR298C	chrIV	1058176	1058814	-	639	1395
YDR299W	chrIV	1059627	1061231	+	1605	73
YDR300C	chrIV	1061505	1062791	-	1287	852
YDR301W	chrIV	1063352	1067425	+	4074	703
YDR302W	chrIV	1067731	1068390	+	660	332
YDR303C	chrIV	1068729	1071386	-	2658	457
YDR304C	chrIV	1071880	1072557	-	678	2801
YDR305C	chrIV	1072746	1073312	-	567	293
YDR305C	chrIV	1073402	1073488	-	87	19
YDR306C	chrIV	1073735	1075171	-	1437	642
YDR307W	chrIV	1075865	1077853	+	1989	516
YDR308C	chrIV	1078027	1078449	-	423	321
YDR309C	chrIV	1079048	1080199	-	1152	1072
YDR310C	chrIV	1081128	1084316	-	3189	1091
YDR311W	chrIV	1085065	1086993	+	1929	547
YDR312W	chrIV	1087581	1088942	+	1362	202
YDR313C	chrIV	1089219	1090079	-	861	356
YDR314C	chrIV	1090433	1092511	-	2079	109
YDR315C	chrIV	1092741	1093586	-	846	222
YDR316W	chrIV	1093763	1095178	+	1416	327
YDR316W-B	chrIV	1096064	1097368	+	1305	0
YDR316W-B	chrIV	1097370	1101332	+	3963	0
YDR316W-A	chrIV	1096064	1097386	+	1323	0
YDR317W	chrIV	1102184	1103428	+	1245	108
YDR318W	chrIV	1103758	1103809	+	52	4
YDR318W	chrIV	1103893	1104947	+	1055	228
YDR319C	chrIV	1105003	1105827	-	825	591
YDR320C	chrIV	1106095	1108101	-	2007	460
YDR320C-A	chrIV	1108280	1108498	-	219	267
YDR320W-B	chrIV	1108484	1108621	+	138	0
YDR321W	chrIV	1108702	1109847	+	1146	1507
YDR322W	chrIV	1110589	1111692	+	1104	339
YDR322C-A	chrIV	1112003	1112293	-	291	603
YDR323C	chrIV	1112480	1114027	-	1548	188
YDR324C	chrIV	1114433	1116763	-	2331	209
YDR325W	chrIV	1117126	1120233	+	3108	354
YDR326C	chrIV	1120609	1124925	-	4317	761
YDR327W	chrIV	1125302	1125628	+	327	582
YDR328C	chrIV	1125434	1126018	-	585	2057
YDR329C	chrIV	1126270	1127595	-	1326	1213
YDR330W	chrIV	1127872	1129374	+	1503	1058
YDR331W	chrIV	1129588	1130823	+	1236	500
YDR332W	chrIV	1131001	1133070	+	2070	348
YDR333C	chrIV	1133260	1135431	-	2172	753
YDR334W	chrIV	1135932	1140476	+	4545	1271
YDR335W	chrIV	1141168	1144842	+	3675	2432
YDR336W	chrIV	1145092	1146036	+	945	276
YDR337W	chrIV	1146319	1147179	+	861	485
YDR338C	chrIV	1147379	1149466	-	2088	477
YDR339C	chrIV	1149951	1150520	-	570	354
YDR340W	chrIV	1150881	1151183	+	303	1
YDR341C	chrIV	1151803	1153626	-	1824	2363
YDR342C	chrIV	1154216	1155928	-	1713	448
YDR343C	chrIV	1159608	1161320	-	1713	216
YDR344C	chrIV	1162006	1162449	-	444	133
YDR345C	chrIV	1162957	1164660	-	1704	18125
YDR346C	chrIV	1167214	1168659	-	1446	2317
YDR347W	chrIV	1169178	1170143	+	966	705
YDR348C	chrIV	1170326	1171825	-	1500	2072
YDR349C	chrIV	1172386	1174176	-	1791	1787
YDR350C	chrIV	1176120	1178174	-	2055	649
YDR352W	chrIV	1181801	1182754	+	954	507
YDR353W	chrIV	1183299	1184258	+	960	6866
YDR354W	chrIV	1184747	1185889	+	1143	1215
YDR354C-A	chrIV	1185139	1185282	-	144	0
YDR355C	chrIV	1186067	1186369	-	303	0
YDR356W	chrIV	1186107	1188941	+	2835	452
YDR357C	chrIV	1189199	1189567	-	369	151
YDR358W	chrIV	1190059	1191732	+	1674	1197
YDR359C	chrIV	1191936	1194884	-	2949	962
YDR360W	chrIV	1194598	1195032	+	435	14
YDR361C	chrIV	1195412	1196263	-	852	354
YDR362C	chrIV	1196679	1198697	-	2019	403
YDR363W	chrIV	1199183	1200553	+	1371	384
YDR363W-A	chrIV	1202128	1202397	+	270	1003
YDR364C	chrIV	1202843	1204210	-	1368	263
YDR365C	chrIV	1204497	1206383	-	1887	1432
YDR365W-B	chrIV	1206997	1208301	+	1305	0
YDR365W-B	chrIV	1208303	1212265	+	3963	3
YDR365W-A	chrIV	1206997	1208319	+	1323	0
YDR366C	chrIV	1212438	1212836	-	399	7
YDR367W	chrIV	1212848	1212877	+	30	2
YDR367W	chrIV	1212979	1213614	+	636	535
YDR368W	chrIV	1213904	1214842	+	939	1416
YDR369C	chrIV	1215016	1217580	-	2565	297
YDR370C	chrIV	1217782	1219110	-	1329	261
